game_id,date,name,short_name,home_name,home_id,home_score,away_name,away_id,away_score,status,venue_full_name,season_type,month,day,year
610736,2021-09-11 16:30:00+00:00,Rayo Vallecano at Levante,RAY @ LEV,Levante,1538,1,Rayo Vallecano,101,1,STATUS_FULL_TIME,Ciutat de Valencia,regular_season,9,11,2021
610735,2021-09-11 19:00:00+00:00,Mallorca at Athletic Club,MLL @ ATH,Athletic Club,93,2,Mallorca,84,0,STATUS_FULL_TIME,San Mamés,regular_season,9,11,2021
610731,2021-09-12 12:00:00+00:00,Atlético Madrid at Espanyol,ATM @ ESP,Espanyol,88,1,Atlético Madrid,1068,2,STATUS_FULL_TIME,RCDE Stadium,regular_season,9,12,2021
610739,2021-09-12 14:15:00+00:00,Valencia at Osasuna,VAL @ OSA,Osasuna,97,1,Valencia,94,4,STATUS_FULL_TIME,El Sadar,regular_season,9,12,2021
610738,2021-09-12 16:30:00+00:00,Real Sociedad at Cádiz,RSO @ CAD,Cádiz,3842,0,Real Sociedad,89,2,STATUS_FULL_TIME,Nuevo Mirandilla,regular_season,9,12,2021
610733,2021-09-12 19:00:00+00:00,Celta Vigo at Real Madrid,CEL @ RMA,Real Madrid,86,5,Celta Vigo,85,2,STATUS_FULL_TIME,Estadio Bernabéu,regular_season,9,12,2021
610734,2021-09-13 18:00:00+00:00,Elche at Getafe,ELC @ GET,Getafe,2922,0,Elche,3751,1,STATUS_FULL_TIME,Estadio Coliseum,regular_season,9,13,2021
610737,2021-09-13 20:00:00+00:00,Real Betis at Granada,BET @ GRA,Granada,3747,1,Real Betis,244,2,STATUS_FULL_TIME,Nuevo Los Cármenes,regular_season,9,13,2021
610721,2021-09-17 19:00:00+00:00,Cádiz at Celta Vigo,CAD @ CEL,Celta Vigo,85,1,Cádiz,3842,2,STATUS_FULL_TIME,Estadio Abanca-Balaídos,regular_season,9,17,2021
610723,2021-09-18 12:00:00+00:00,Getafe at Rayo Vallecano,GET @ RAY,Rayo Vallecano,101,3,Getafe,2922,0,STATUS_FULL_TIME,Estadio de Vallecas,regular_season,9,18,2021
610720,2021-09-18 14:15:00+00:00,Athletic Club at Atlético Madrid,ATH @ ATM,Atlético Madrid,1068,0,Athletic Club,93,0,STATUS_FULL_TIME,Riyadh Air Metropolitano,regular_season,9,18,2021
610725,2021-09-18 16:30:00+00:00,Levante at Elche,LEV @ ELC,Elche,3751,1,Levante,1538,1,STATUS_FULL_TIME,Martínez Valero,regular_season,9,18,2021
610726,2021-09-18 19:00:00+00:00,Osasuna at Alavés,OSA @ ALA,Alavés,96,0,Osasuna,97,2,STATUS_FULL_TIME,Mendizorroza,regular_season,9,18,2021
610729,2021-09-19 12:00:00+00:00,Villarreal at Mallorca,VIL @ MLL,Mallorca,84,0,Villarreal,102,0,STATUS_FULL_TIME,Estadi Mallorca Son Moix,regular_season,9,19,2021
610728,2021-09-19 14:15:00+00:00,Sevilla at Real Sociedad,SEV @ RSO,Real Sociedad,89,0,Sevilla,243,0,STATUS_FULL_TIME,Estadio Municipal de Anoeta,regular_season,9,19,2021
610722,2021-09-19 16:30:00+00:00,Espanyol at Real Betis,ESP @ BET,Real Betis,244,2,Espanyol,88,2,STATUS_FULL_TIME,Benito Villamarín,regular_season,9,19,2021
610727,2021-09-19 19:00:00+00:00,Real Madrid at Valencia,RMA @ VAL,Valencia,94,1,Real Madrid,86,2,STATUS_FULL_TIME,Mestalla,regular_season,9,19,2021
610724,2021-09-20 19:00:00+00:00,Granada at Barcelona,GRA @ BAR,Barcelona,83,1,Granada,3747,1,STATUS_FULL_TIME,Spotify Camp Nou,regular_season,9,20,2021
610711,2021-09-21 17:30:00+00:00,Atlético Madrid at Getafe,ATM @ GET,Getafe,2922,1,Atlético Madrid,1068,2,STATUS_FULL_TIME,Estadio Coliseum,regular_season,9,21,2021
610716,2021-09-21 20:00:00+00:00,Rayo Vallecano at Athletic Club,RAY @ ATH,Athletic Club,93,1,Rayo Vallecano,101,2,STATUS_FULL_TIME,San Mamés,regular_season,9,21,2021
610713,2021-09-21 20:00:00+00:00,Celta Vigo at Levante,CEL @ LEV,Levante,1538,0,Celta Vigo,85,2,STATUS_FULL_TIME,Ciutat de Valencia,regular_season,9,21,2021
610710,2021-09-22 17:30:00+00:00,Alavés at Espanyol,ALA @ ESP,Espanyol,88,1,Alavés,96,0,STATUS_FULL_TIME,RCDE Stadium,regular_season,9,22,2021
610719,2021-09-22 17:30:00+00:00,Valencia at Sevilla,VAL @ SEV,Sevilla,243,3,Valencia,94,1,STATUS_FULL_TIME,Ramón Sánchez-Pizjuán,regular_season,9,22,2021
610715,2021-09-22 20:00:00+00:00,Mallorca at Real Madrid,MLL @ RMA,Real Madrid,86,6,Mallorca,84,1,STATUS_FULL_TIME,Estadio Bernabéu,regular_season,9,22,2021
610714,2021-09-22 20:00:00+00:00,Elche at Villarreal,ELC @ VIL,Villarreal,102,4,Elche,3751,1,STATUS_FULL_TIME,Estadio de la Cerámica,regular_season,9,22,2021
610718,2021-09-23 17:30:00+00:00,Real Sociedad at Granada,RSO @ GRA,Granada,3747,2,Real Sociedad,89,3,STATUS_FULL_TIME,Nuevo Los Cármenes,regular_season,9,23,2021
610717,2021-09-23 17:30:00+00:00,Real Betis at Osasuna,BET @ OSA,Osasuna,97,1,Real Betis,244,3,STATUS_FULL_TIME,El Sadar,regular_season,9,23,2021
610712,2021-09-23 20:00:00+00:00,Barcelona at Cádiz,BAR @ CAD,Cádiz,3842,0,Barcelona,83,0,STATUS_FULL_TIME,Nuevo Mirandilla,regular_season,9,23,2021
610701,2021-09-25 12:00:00+00:00,Atlético Madrid at Alavés,ATM @ ALA,Alavés,96,1,Atlético Madrid,1068,0,STATUS_FULL_TIME,Mendizorroza,regular_season,9,25,2021
610700,2021-09-25 14:15:00+00:00,Athletic Club at Valencia,ATH @ VAL,Valencia,94,1,Athletic Club,93,1,STATUS_FULL_TIME,Mestalla,regular_season,9,25,2021
610704,2021-09-25 16:30:00+00:00,Espanyol at Sevilla,ESP @ SEV,Sevilla,243,2,Espanyol,88,0,STATUS_FULL_TIME,Ramón Sánchez-Pizjuán,regular_season,9,25,2021
610709,2021-09-25 19:00:00+00:00,Villarreal at Real Madrid,VIL @ RMA,Real Madrid,86,0,Villarreal,102,0,STATUS_FULL_TIME,Estadio Bernabéu,regular_season,9,25,2021
610708,2021-09-26 12:00:00+00:00,Osasuna at Mallorca,OSA @ MLL,Mallorca,84,2,Osasuna,97,3,STATUS_FULL_TIME,Estadi Mallorca Son Moix,regular_season,9,26,2021
610707,2021-09-26 14:15:00+00:00,Levante at Barcelona,LEV @ BAR,Barcelona,83,3,Levante,1538,0,STATUS_FULL_TIME,Spotify Camp Nou,regular_season,9,26,2021
610702,2021-09-26 16:30:00+00:00,Cádiz at Rayo Vallecano,CAD @ RAY,Rayo Vallecano,101,3,Cádiz,3842,1,STATUS_FULL_TIME,Estadio de Vallecas,regular_season,9,26,2021
610703,2021-09-26 16:30:00+00:00,Elche at Real Sociedad,ELC @ RSO,Real Sociedad,89,1,Elche,3751,0,STATUS_FULL_TIME,Estadio Municipal de Anoeta,regular_season,9,26,2021
610705,2021-09-26 19:00:00+00:00,Getafe at Real Betis,GET @ BET,Real Betis,244,2,Getafe,2922,0,STATUS_FULL_TIME,Benito Villamarín,regular_season,9,26,2021
610706,2021-09-27 19:00:00+00:00,Granada at Celta Vigo,GRA @ CEL,Celta Vigo,85,1,Granada,3747,0,STATUS_FULL_TIME,Estadio Abanca-Balaídos,regular_season,9,27,2021
610690,2021-10-01 19:00:00+00:00,Alavés at Athletic Club,ALA @ ATH,Athletic Club,93,1,Alavés,96,0,STATUS_FULL_TIME,San Mamés,regular_season,10,1,2021
610694,2021-10-02 12:00:00+00:00,Rayo Vallecano at Osasuna,RAY @ OSA,Osasuna,97,1,Rayo Vallecano,101,0,STATUS_FULL_TIME,El Sadar,regular_season,10,2,2021
610693,2021-10-02 14:15:00+00:00,Levante at Mallorca,LEV @ MLL,Mallorca,84,1,Levante,1538,0,STATUS_FULL_TIME,Estadi Mallorca Son Moix,regular_season,10,2,2021
610699,2021-10-02 16:30:00+00:00,Valencia at Cádiz,VAL @ CAD,Cádiz,3842,0,Valencia,94,0,STATUS_FULL_TIME,Nuevo Mirandilla,regular_season,10,2,2021
610691,2021-10-02 19:00:00+00:00,Barcelona at Atlético Madrid,BAR @ ATM,Atlético Madrid,1068,2,Barcelona,83,0,STATUS_FULL_TIME,Riyadh Air Metropolitano,regular_season,10,2,2021
610692,2021-10-03 12:00:00+00:00,Celta Vigo at Elche,CEL @ ELC,Elche,3751,1,Celta Vigo,85,0,STATUS_FULL_TIME,Martínez Valero,regular_season,10,3,2021
610696,2021-10-03 14:15:00+00:00,Real Madrid at Espanyol,RMA @ ESP,Espanyol,88,2,Real Madrid,86,1,STATUS_FULL_TIME,RCDE Stadium,regular_season,10,3,2021
610697,2021-10-03 16:30:00+00:00,Real Sociedad at Getafe,RSO @ GET,Getafe,2922,1,Real Sociedad,89,1,STATUS_FULL_TIME,Estadio Coliseum,regular_season,10,3,2021
610695,2021-10-03 16:30:00+00:00,Real Betis at Villarreal,BET @ VIL,Villarreal,102,2,Real Betis,244,0,STATUS_FULL_TIME,Estadio de la Cerámica,regular_season,10,3,2021
610698,2021-10-03 19:00:00+00:00,Sevilla at Granada,SEV @ GRA,Granada,3747,1,Sevilla,243,0,STATUS_FULL_TIME,Nuevo Los Cármenes,regular_season,10,3,2021
610684,2021-10-16 16:30:00+00:00,Getafe at Levante,GET @ LEV,Levante,1538,0,Getafe,2922,0,STATUS_FULL_TIME,Ciutat de Valencia,regular_season,10,16,2021
610685,2021-10-16 19:00:00+00:00,Mallorca at Real Sociedad,MLL @ RSO,Real Sociedad,89,1,Mallorca,84,0,STATUS_FULL_TIME,Estadio Municipal de Anoeta,regular_season,10,16,2021
610683,2021-10-17 12:00:00+00:00,Elche at Rayo Vallecano,ELC @ RAY,Rayo Vallecano,101,2,Elche,3751,1,STATUS_FULL_TIME,Estadio de Vallecas,regular_season,10,17,2021
610688,2021-10-17 14:15:00+00:00,Sevilla at Celta Vigo,SEV @ CEL,Celta Vigo,85,0,Sevilla,243,1,STATUS_FULL_TIME,Estadio Abanca-Balaídos,regular_season,10,17,2021
610686,2021-10-17 16:30:00+00:00,Osasuna at Villarreal,OSA @ VIL,Villarreal,102,1,Osasuna,97,2,STATUS_FULL_TIME,Estadio de la Cerámica,regular_season,10,17,2021
610689,2021-10-17 19:00:00+00:00,Valencia at Barcelona,VAL @ BAR,Barcelona,83,3,Valencia,94,1,STATUS_FULL_TIME,Spotify Camp Nou,regular_season,10,17,2021
610687,2021-10-18 17:00:00+00:00,Real Betis at Alavés,BET @ ALA,Alavés,96,0,Real Betis,244,1,STATUS_FULL_TIME,Mendizorroza,regular_season,10,18,2021
610682,2021-10-18 19:00:00+00:00,Cádiz at Espanyol,CAD @ ESP,Espanyol,88,2,Cádiz,3842,0,STATUS_FULL_TIME,RCDE Stadium,regular_season,10,18,2021
610673,2021-10-22 19:00:00+00:00,Granada at Osasuna,GRA @ OSA,Osasuna,97,1,Granada,3747,1,STATUS_FULL_TIME,El Sadar,regular_season,10,22,2021
610675,2021-10-23 12:00:00+00:00,Mallorca at Valencia,MLL @ VAL,Valencia,94,2,Mallorca,84,2,STATUS_FULL_TIME,Mestalla,regular_season,10,23,2021
610670,2021-10-23 14:15:00+00:00,Alavés at Cádiz,ALA @ CAD,Cádiz,3842,0,Alavés,96,2,STATUS_FULL_TIME,Nuevo Mirandilla,regular_season,10,23,2021
610672,2021-10-23 16:30:00+00:00,Espanyol at Elche,ESP @ ELC,Elche,3751,2,Espanyol,88,2,STATUS_FULL_TIME,Martínez Valero,regular_season,10,23,2021
610679,2021-10-23 19:00:00+00:00,Villarreal at Athletic Club,VIL @ ATH,Athletic Club,93,2,Villarreal,102,1,STATUS_FULL_TIME,San Mamés,regular_season,10,23,2021
610674,2021-10-24 12:00:00+00:00,Levante at Sevilla,LEV @ SEV,Sevilla,243,5,Levante,1538,3,STATUS_FULL_TIME,Ramón Sánchez-Pizjuán,regular_season,10,24,2021
610677,2021-10-24 14:15:00+00:00,Real Madrid at Barcelona,RMA @ BAR,Barcelona,83,1,Real Madrid,86,2,STATUS_FULL_TIME,Spotify Camp Nou,regular_season,10,24,2021
610676,2021-10-24 16:30:00+00:00,Rayo Vallecano at Real Betis,RAY @ BET,Real Betis,244,3,Rayo Vallecano,101,2,STATUS_FULL_TIME,Benito Villamarín,regular_season,10,24,2021
610678,2021-10-24 19:00:00+00:00,Real Sociedad at Atlético Madrid,RSO @ ATM,Atlético Madrid,1068,2,Real Sociedad,89,2,STATUS_FULL_TIME,Riyadh Air Metropolitano,regular_season,10,24,2021
610671,2021-10-25 19:00:00+00:00,Celta Vigo at Getafe,CEL @ GET,Getafe,2922,0,Celta Vigo,85,3,STATUS_FULL_TIME,Estadio Coliseum,regular_season,10,25,2021
610664,2021-10-26 17:00:00+00:00,Elche at Alavés,ELC @ ALA,Alavés,96,1,Elche,3751,0,STATUS_FULL_TIME,Mendizorroza,regular_season,10,26,2021
610660,2021-10-26 19:00:00+00:00,Athletic Club at Espanyol,ATH @ ESP,Espanyol,88,1,Athletic Club,93,1,STATUS_FULL_TIME,RCDE Stadium,regular_season,10,26,2021
610663,2021-10-26 19:30:00+00:00,Cádiz at Villarreal,CAD @ VIL,Villarreal,102,3,Cádiz,3842,3,STATUS_FULL_TIME,Estadio de la Cerámica,regular_season,10,26,2021
610668,2021-10-27 17:00:00+00:00,Sevilla at Mallorca,SEV @ MLL,Mallorca,84,1,Sevilla,243,1,STATUS_FULL_TIME,Estadi Mallorca Son Moix,regular_season,10,27,2021
610662,2021-10-27 17:00:00+00:00,Barcelona at Rayo Vallecano,BAR @ RAY,Rayo Vallecano,101,1,Barcelona,83,0,STATUS_FULL_TIME,Estadio de Vallecas,regular_season,10,27,2021
610669,2021-10-27 18:00:00+00:00,Valencia at Real Betis,VAL @ BET,Real Betis,244,4,Valencia,94,1,STATUS_FULL_TIME,Benito Villamarín,regular_season,10,27,2021
610666,2021-10-27 19:30:00+00:00,Osasuna at Real Madrid,OSA @ RMA,Real Madrid,86,0,Osasuna,97,0,STATUS_FULL_TIME,Estadio Bernabéu,regular_season,10,27,2021
610667,2021-10-28 17:00:00+00:00,Real Sociedad at Celta Vigo,RSO @ CEL,Celta Vigo,85,0,Real Sociedad,89,2,STATUS_FULL_TIME,Estadio Abanca-Balaídos,regular_season,10,28,2021
610665,2021-10-28 18:00:00+00:00,Getafe at Granada,GET @ GRA,Granada,3747,1,Getafe,2922,1,STATUS_FULL_TIME,Nuevo Los Cármenes,regular_season,10,28,2021
610661,2021-10-28 19:30:00+00:00,Atlético Madrid at Levante,ATM @ LEV,Levante,1538,2,Atlético Madrid,1068,2,STATUS_FULL_TIME,Ciutat de Valencia,regular_season,10,28,2021
610658,2021-10-30 12:00:00+00:00,Real Madrid at Elche,RMA @ ELC,Elche,3751,1,Real Madrid,86,2,STATUS_FULL_TIME,Martínez Valero,regular_season,10,30,2021
610656,2021-10-30 14:15:00+00:00,Osasuna at Sevilla,OSA @ SEV,Sevilla,243,2,Osasuna,97,0,STATUS_FULL_TIME,Ramón Sánchez-Pizjuán,regular_season,10,30,2021
610659,2021-10-30 16:30:00+00:00,Villarreal at Valencia,VIL @ VAL,Valencia,94,2,Villarreal,102,0,STATUS_FULL_TIME,Mestalla,regular_season,10,30,2021
610650,2021-10-30 19:00:00+00:00,Alavés at Barcelona,ALA @ BAR,Barcelona,83,1,Alavés,96,1,STATUS_FULL_TIME,Spotify Camp Nou,regular_season,10,30,2021
610655,2021-10-31 13:00:00+00:00,Mallorca at Cádiz,MLL @ CAD,Cádiz,3842,1,Mallorca,84,1,STATUS_FULL_TIME,Nuevo Mirandilla,regular_season,10,31,2021
610657,2021-10-31 15:15:00+00:00,Real Betis at Atlético Madrid,BET @ ATM,Atlético Madrid,1068,3,Real Betis,244,0,STATUS_FULL_TIME,Riyadh Air Metropolitano,regular_season,10,31,2021
610653,2021-10-31 17:30:00+00:00,Espanyol at Getafe,ESP @ GET,Getafe,2922,2,Espanyol,88,1,STATUS_FULL_TIME,Estadio Coliseum,regular_season,10,31,2021
610651,2021-10-31 20:00:00+00:00,Athletic Club at Real Sociedad,ATH @ RSO,Real Sociedad,89,1,Athletic Club,93,1,STATUS_FULL_TIME,Estadio Municipal de Anoeta,regular_season,10,31,2021
610652,2021-11-01 17:30:00+00:00,Celta Vigo at Rayo Vallecano,CEL @ RAY,Rayo Vallecano,101,0,Celta Vigo,85,0,STATUS_FULL_TIME,Estadio de Vallecas,regular_season,11,1,2021
610654,2021-11-01 20:00:00+00:00,Granada at Levante,GRA @ LEV,Levante,1538,0,Granada,3747,3,STATUS_FULL_TIME,Ciutat de Valencia,regular_season,11,1,2021
610642,2021-11-05 20:00:00+00:00,Cádiz at Athletic Club,CAD @ ATH,Athletic Club,93,0,Cádiz,3842,1,STATUS_FULL_TIME,San Mamés,regular_season,11,5,2021
610645,2021-11-06 13:00:00+00:00,Granada at Espanyol,GRA @ ESP,Espanyol,88,2,Granada,3747,0,STATUS_FULL_TIME,RCDE Stadium,regular_season,11,6,2021
610641,2021-11-06 15:15:00+00:00,Barcelona at Celta Vigo,BAR @ CEL,Celta Vigo,85,3,Barcelona,83,3,STATUS_FULL_TIME,Estadio Abanca-Balaídos,regular_season,11,6,2021
610646,2021-11-06 17:30:00+00:00,Levante at Alavés,LEV @ ALA,Alavés,96,2,Levante,1538,1,STATUS_FULL_TIME,Mendizorroza,regular_season,11,6,2021
610647,2021-11-06 20:00:00+00:00,Rayo Vallecano at Real Madrid,RAY @ RMA,Real Madrid,86,2,Rayo Vallecano,101,1,STATUS_FULL_TIME,Estadio Bernabéu,regular_season,11,6,2021
610644,2021-11-07 13:00:00+00:00,Getafe at Villarreal,GET @ VIL,Villarreal,102,1,Getafe,2922,0,STATUS_FULL_TIME,Estadio de la Cerámica,regular_season,11,7,2021
610640,2021-11-07 15:15:00+00:00,Atlético Madrid at Valencia,ATM @ VAL,Valencia,94,3,Atlético Madrid,1068,3,STATUS_FULL_TIME,Mestalla,regular_season,11,7,2021
610643,2021-11-07 17:30:00+00:00,Elche at Mallorca,ELC @ MLL,Mallorca,84,2,Elche,3751,2,STATUS_FULL_TIME,Estadi Mallorca Son Moix,regular_season,11,7,2021
610648,2021-11-07 17:30:00+00:00,Real Sociedad at Osasuna,RSO @ OSA,Osasuna,97,0,Real Sociedad,89,2,STATUS_FULL_TIME,El Sadar,regular_season,11,7,2021
610649,2021-11-07 20:00:00+00:00,Sevilla at Real Betis,SEV @ BET,Real Betis,244,0,Sevilla,243,2,STATUS_FULL_TIME,Benito Villamarín,regular_season,11,7,2021
610631,2021-11-19 20:00:00+00:00,Athletic Club at Levante,ATH @ LEV,Levante,1538,0,Athletic Club,93,0,STATUS_FULL_TIME,Ciutat de Valencia,regular_season,11,19,2021
610639,2021-11-20 13:00:00+00:00,Villarreal at Celta Vigo,VIL @ CEL,Celta Vigo,85,1,Villarreal,102,1,STATUS_FULL_TIME,Estadio Abanca-Balaídos,regular_season,11,20,2021
610630,2021-11-20 15:15:00+00:00,Alavés at Sevilla,ALA @ SEV,Sevilla,243,2,Alavés,96,2,STATUS_FULL_TIME,Ramón Sánchez-Pizjuán,regular_season,11,20,2021
610635,2021-11-20 17:30:00+00:00,Osasuna at Atlético Madrid,OSA @ ATM,Atlético Madrid,1068,1,Osasuna,97,0,STATUS_FULL_TIME,Riyadh Air Metropolitano,regular_season,11,20,2021
610633,2021-11-20 20:00:00+00:00,Espanyol at Barcelona,ESP @ BAR,Barcelona,83,1,Espanyol,88,0,STATUS_FULL_TIME,Spotify Camp Nou,regular_season,11,20,2021
610632,2021-11-21 13:00:00+00:00,Cádiz at Getafe,CAD @ GET,Getafe,2922,4,Cádiz,3842,0,STATUS_FULL_TIME,Estadio Coliseum,regular_season,11,21,2021
610637,2021-11-21 15:15:00+00:00,Real Madrid at Granada,RMA @ GRA,Granada,3747,1,Real Madrid,86,4,STATUS_FULL_TIME,Nuevo Los Cármenes,regular_season,11,21,2021
610636,2021-11-21 17:30:00+00:00,Real Betis at Elche,BET @ ELC,Elche,3751,0,Real Betis,244,3,STATUS_FULL_TIME,Martínez Valero,regular_season,11,21,2021
610638,2021-11-21 20:00:00+00:00,Valencia at Real Sociedad,VAL @ RSO,Real Sociedad,89,0,Valencia,94,0,STATUS_FULL_TIME,Estadio Municipal de Anoeta,regular_season,11,21,2021
610634,2021-11-22 20:00:00+00:00,Mallorca at Rayo Vallecano,MLL @ RAY,Rayo Vallecano,101,3,Mallorca,84,1,STATUS_FULL_TIME,Estadio de Vallecas,regular_season,11,22,2021
610625,2021-11-26 20:00:00+00:00,Granada at Athletic Club,GRA @ ATH,Athletic Club,93,2,Granada,3747,2,STATUS_FULL_TIME,San Mamés,regular_season,11,26,2021
610622,2021-11-27 13:00:00+00:00,Celta Vigo at Alavés,CEL @ ALA,Alavés,96,1,Celta Vigo,85,2,STATUS_FULL_TIME,Mendizorroza,regular_season,11,27,2021
610627,2021-11-27 15:15:00+00:00,Rayo Vallecano at Valencia,RAY @ VAL,Valencia,94,1,Rayo Vallecano,101,1,STATUS_FULL_TIME,Mestalla,regular_season,11,27,2021
610624,2021-11-27 17:30:00+00:00,Getafe at Mallorca,GET @ MLL,Mallorca,84,0,Getafe,2922,0,STATUS_FULL_TIME,Estadi Mallorca Son Moix,regular_season,11,27,2021
610621,2021-11-27 20:00:00+00:00,Barcelona at Villarreal,BAR @ VIL,Villarreal,102,1,Barcelona,83,3,STATUS_FULL_TIME,Estadio de la Cerámica,regular_season,11,27,2021
610626,2021-11-28 13:00:00+00:00,Levante at Real Betis,LEV @ BET,Real Betis,244,3,Levante,1538,1,STATUS_FULL_TIME,Benito Villamarín,regular_season,11,28,2021
610628,2021-11-28 15:15:00+00:00,Real Sociedad at Espanyol,RSO @ ESP,Espanyol,88,1,Real Sociedad,89,0,STATUS_FULL_TIME,RCDE Stadium,regular_season,11,28,2021
610620,2021-11-28 17:30:00+00:00,Atlético Madrid at Cádiz,ATM @ CAD,Cádiz,3842,1,Atlético Madrid,1068,4,STATUS_FULL_TIME,Nuevo Mirandilla,regular_season,11,28,2021
610629,2021-11-28 20:00:00+00:00,Sevilla at Real Madrid,SEV @ RMA,Real Madrid,86,2,Sevilla,243,1,STATUS_FULL_TIME,Estadio Bernabéu,regular_season,11,28,2021
610623,2021-11-29 20:00:00+00:00,Elche at Osasuna,ELC @ OSA,Osasuna,97,1,Elche,3751,1,STATUS_FULL_TIME,El Sadar,regular_season,11,29,2021
610680,2021-12-01 20:00:00+00:00,Athletic Club at Real Madrid,ATH @ RMA,Real Madrid,86,1,Athletic Club,93,0,STATUS_FULL_TIME,Estadio Bernabéu,regular_season,12,1,2021
610610,2021-12-03 20:00:00+00:00,Alavés at Granada,ALA @ GRA,Granada,3747,2,Alavés,96,1,STATUS_FULL_TIME,Nuevo Los Cármenes,regular_season,12,3,2021
610619,2021-12-04 13:00:00+00:00,Villarreal at Sevilla,VIL @ SEV,Sevilla,243,1,Villarreal,102,0,STATUS_FULL_TIME,Ramón Sánchez-Pizjuán,regular_season,12,4,2021
610616,2021-12-04 15:15:00+00:00,Real Betis at Barcelona,BET @ BAR,Barcelona,83,0,Real Betis,244,1,STATUS_FULL_TIME,Spotify Camp Nou,regular_season,12,4,2021
610614,2021-12-04 17:30:00+00:00,Mallorca at Atlético Madrid,MLL @ ATM,Atlético Madrid,1068,1,Mallorca,84,2,STATUS_FULL_TIME,Riyadh Air Metropolitano,regular_season,12,4,2021
610617,2021-12-04 20:00:00+00:00,Real Madrid at Real Sociedad,RMA @ RSO,Real Sociedad,89,0,Real Madrid,86,2,STATUS_FULL_TIME,Estadio Municipal de Anoeta,regular_season,12,4,2021
610613,2021-12-05 13:00:00+00:00,Espanyol at Rayo Vallecano,ESP @ RAY,Rayo Vallecano,101,1,Espanyol,88,0,STATUS_FULL_TIME,Estadio de Vallecas,regular_season,12,5,2021
610612,2021-12-05 15:15:00+00:00,Cádiz at Elche,CAD @ ELC,Elche,3751,3,Cádiz,3842,1,STATUS_FULL_TIME,Martínez Valero,regular_season,12,5,2021
610615,2021-12-05 17:30:00+00:00,Osasuna at Levante,OSA @ LEV,Levante,1538,0,Osasuna,97,0,STATUS_FULL_TIME,Ciutat de Valencia,regular_season,12,5,2021
610618,2021-12-05 20:00:00+00:00,Valencia at Celta Vigo,VAL @ CEL,Celta Vigo,85,1,Valencia,94,2,STATUS_FULL_TIME,Estadio Abanca-Balaídos,regular_season,12,5,2021
610611,2021-12-06 20:00:00+00:00,Athletic Club at Getafe,ATH @ GET,Getafe,2922,0,Athletic Club,93,0,STATUS_FULL_TIME,Estadio Coliseum,regular_season,12,6,2021
610602,2021-12-10 20:00:00+00:00,Celta Vigo at Mallorca,CEL @ MLL,Mallorca,84,0,Celta Vigo,85,0,STATUS_FULL_TIME,Estadi Mallorca Son Moix,regular_season,12,10,2021
610606,2021-12-11 13:00:00+00:00,Levante at Espanyol,LEV @ ESP,Espanyol,88,4,Levante,1538,3,STATUS_FULL_TIME,RCDE Stadium,regular_season,12,11,2021
610604,2021-12-11 15:15:00+00:00,Getafe at Alavés,GET @ ALA,Alavés,96,1,Getafe,2922,1,STATUS_FULL_TIME,Mendizorroza,regular_season,12,11,2021
610603,2021-12-11 17:30:00+00:00,Elche at Valencia,ELC @ VAL,Valencia,94,2,Elche,3751,1,STATUS_FULL_TIME,Mestalla,regular_season,12,11,2021
610609,2021-12-11 20:00:00+00:00,Sevilla at Athletic Club,SEV @ ATH,Athletic Club,93,0,Sevilla,243,1,STATUS_FULL_TIME,San Mamés,regular_season,12,11,2021
610607,2021-12-12 13:00:00+00:00,Rayo Vallecano at Villarreal,RAY @ VIL,Villarreal,102,2,Rayo Vallecano,101,0,STATUS_FULL_TIME,Estadio de la Cerámica,regular_season,12,12,2021
610601,2021-12-12 15:15:00+00:00,Barcelona at Osasuna,BAR @ OSA,Osasuna,97,2,Barcelona,83,2,STATUS_FULL_TIME,El Sadar,regular_season,12,12,2021
610608,2021-12-12 17:30:00+00:00,Real Sociedad at Real Betis,RSO @ BET,Real Betis,244,4,Real Sociedad,89,0,STATUS_FULL_TIME,Benito Villamarín,regular_season,12,12,2021
610600,2021-12-12 20:00:00+00:00,Atlético Madrid at Real Madrid,ATM @ RMA,Real Madrid,86,2,Atlético Madrid,1068,0,STATUS_FULL_TIME,Estadio Bernabéu,regular_season,12,12,2021
610605,2021-12-13 20:00:00+00:00,Granada at Cádiz,GRA @ CAD,Cádiz,3842,1,Granada,3747,1,STATUS_FULL_TIME,Nuevo Mirandilla,regular_season,12,13,2021
610594,2021-12-17 20:00:00+00:00,Espanyol at Celta Vigo,ESP @ CEL,Celta Vigo,85,3,Espanyol,88,1,STATUS_FULL_TIME,Estadio Abanca-Balaídos,regular_season,12,17,2021
610590,2021-12-18 13:00:00+00:00,Alavés at Rayo Vallecano,ALA @ RAY,Rayo Vallecano,101,2,Alavés,96,0,STATUS_FULL_TIME,Estadio de Vallecas,regular_season,12,18,2021
610599,2021-12-18 15:15:00+00:00,Villarreal at Real Sociedad,VIL @ RSO,Real Sociedad,89,1,Villarreal,102,3,STATUS_FULL_TIME,Estadio Municipal de Anoeta,regular_season,12,18,2021
610593,2021-12-18 17:30:00+00:00,Elche at Barcelona,ELC @ BAR,Barcelona,83,3,Elche,3751,2,STATUS_FULL_TIME,Spotify Camp Nou,regular_season,12,18,2021
