game_id,date,season_year,season_type,status_type_state,status_type_completed,status_type_description,venue_id,venue_full_name,venue_city,venue_state,home_id,home_name,home_abbreviation,home_display_name,home_score,home_winner,away_id,away_name,away_abbreviation,away_display_name,away_score,away_winner,season,is_postseason,month,day,year
360907117,2016-09-07 16:35:00+00:00,2016,2,post,True,Final,83.0,Great American Ball Park,Cincinnati,Ohio,17,Reds,CIN,Cincinnati Reds,3,False,21,Mets,NYM,New York Mets,6,True,2016,0,9,7,2016
360907130,2016-09-07 17:10:00+00:00,2016,2,post,True,Final,31.0,Tropicana Field,St. Petersburg,Florida,30,Rays,TB,Tampa Bay Rays,7,True,1,Orioles,BAL,Baltimore Orioles,6,False,2016,0,9,7,2016
360907104,2016-09-07 18:10:00+00:00,2016,2,post,True,Final,4.0,Rate Field,Chicago,Illinois,4,White Sox,CHW,Chicago White Sox,7,True,6,Tigers,DET,Detroit Tigers,4,False,2016,0,9,7,2016
360907111,2016-09-07 19:35:00+00:00,2016,2,post,True,Final,3867.0,Oakland Coliseum,Oakland,California,11,Athletics,OAK,Oakland Athletics,4,True,3,Angels,LAA,Los Angeles Angels,1,False,2016,0,9,7,2016
360907123,2016-09-07 23:00:00+00:00,2016,2,post,True,Final,47.0,PNC Park,Pittsburgh,Pennsylvania,23,Pirates,PIT,Pittsburgh Pirates,4,True,24,Cardinals,STL,St. Louis Cardinals,3,False,2016,0,9,7,2016
360907110,2016-09-07 23:05:00+00:00,2016,2,post,True,Final,208.0,Yankee Stadium,Bronx,New York,10,Yankees,NYY,New York Yankees,2,True,14,Blue Jays,TOR,Toronto Blue Jays,0,False,2016,0,9,7,2016
360907120,2016-09-07 23:05:00+00:00,2016,2,post,True,Final,89.0,Nationals Park,Washington,District of Columbia,20,Nationals,WSH,Washington Nationals,5,True,15,Braves,ATL,Atlanta Braves,4,False,2016,0,9,7,2016
360907105,2016-09-07 23:10:00+00:00,2016,2,post,True,Final,5.0,Progressive Field,Cleveland,Ohio,5,Indians,CLE,Cleveland Indians,6,True,18,Astros,HOU,Houston Astros,5,False,2016,0,9,7,2016
360907128,2016-09-07 23:10:00+00:00,2016,2,post,True,Final,212.0,Marlins Park,Miami,Florida,28,Marlins,MIA,Miami Marlins,6,True,22,Phillies,PHI,Philadelphia Phillies,0,False,2016,0,9,7,2016
360907108,2016-09-08 00:10:00+00:00,2016,2,post,True,Final,46.0,Miller Park,Milwaukee,Wisconsin,8,Brewers,MIL,Milwaukee Brewers,2,True,16,Cubs,CHC,Chicago Cubs,1,False,2016,0,9,8,2016
360907109,2016-09-08 00:10:00+00:00,2016,2,post,True,Final,210.0,Target Field,Minneapolis,Minnesota,9,Twins,MIN,Minnesota Twins,6,True,7,Royals,KC,Kansas City Royals,5,False,2016,0,9,8,2016
360907127,2016-09-08 00:40:00+00:00,2016,2,post,True,Final,27.0,Coors Field,Denver,Colorado,27,Rockies,COL,Colorado Rockies,6,True,26,Giants,SF,San Francisco Giants,5,False,2016,0,9,8,2016
360907125,2016-09-08 01:10:00+00:00,2016,2,post,True,Final,85.0,Petco Park,San Diego,California,25,Padres,SD,San Diego Padres,2,False,2,Red Sox,BOS,Boston Red Sox,7,True,2016,0,9,8,2016
360907112,2016-09-08 02:00:00+00:00,2016,2,post,True,Final,41.0,T-Mobile Park,Seattle,Washington,12,Mariners,SEA,Seattle Mariners,8,True,13,Rangers,TEX,Texas Rangers,3,False,2016,0,9,8,2016
360907119,2016-09-08 02:10:00+00:00,2016,2,post,True,Final,19.0,Dodger Stadium,Los Angeles,California,19,Dodgers,LAD,Los Angeles Dodgers,3,True,29,Diamondbacks,ARI,Arizona Diamondbacks,1,False,2016,0,9,8,2016
360908105,2016-09-08 16:10:00+00:00,2016,2,post,True,Final,5.0,Progressive Field,Cleveland,Ohio,5,Indians,CLE,Cleveland Indians,10,True,18,Astros,HOU,Houston Astros,7,False,2016,0,9,8,2016
360908110,2016-09-08 23:05:00+00:00,2016,2,post,True,Final,208.0,Yankee Stadium,Bronx,New York,10,Yankees,NYY,New York Yankees,5,True,30,Rays,TB,Tampa Bay Rays,4,False,2016,0,9,8,2016
360908120,2016-09-08 23:05:00+00:00,2016,2,post,True,Final,89.0,Nationals Park,Washington,District of Columbia,20,Nationals,WSH,Washington Nationals,1,False,22,Phillies,PHI,Philadelphia Phillies,4,True,2016,0,9,8,2016
360908123,2016-09-08 23:05:00+00:00,2016,2,post,True,Final,47.0,PNC Park,Pittsburgh,Pennsylvania,23,Pirates,PIT,Pittsburgh Pirates,4,True,17,Reds,CIN,Cincinnati Reds,1,False,2016,0,9,8,2016
360908124,2016-09-08 23:15:00+00:00,2016,2,post,True,Final,87.0,Busch Stadium,St. Louis,Missouri,24,Cardinals,STL,St. Louis Cardinals,5,False,8,Brewers,MIL,Milwaukee Brewers,12,True,2016,0,9,8,2016
360908112,2016-09-09 02:10:00+00:00,2016,2,post,True,Final,41.0,T-Mobile Park,Seattle,Washington,12,Mariners,SEA,Seattle Mariners,6,True,13,Rangers,TEX,Texas Rangers,3,False,2016,0,9,9,2016
360908125,2016-09-09 02:10:00+00:00,2016,2,post,True,Final,85.0,Petco Park,San Diego,California,25,Padres,SD,San Diego Padres,14,True,27,Rockies,COL,Colorado Rockies,1,False,2016,0,9,9,2016
360909110,2016-09-09 23:05:00+00:00,2016,2,post,True,Final,208.0,Yankee Stadium,Bronx,New York,10,Yankees,NYY,New York Yankees,7,True,30,Rays,TB,Tampa Bay Rays,5,False,2016,0,9,9,2016
360909120,2016-09-09 23:05:00+00:00,2016,2,post,True,Final,89.0,Nationals Park,Washington,District of Columbia,20,Nationals,WSH,Washington Nationals,5,True,22,Phillies,PHI,Philadelphia Phillies,4,False,2016,0,9,9,2016
360909123,2016-09-09 23:05:00+00:00,2016,2,post,True,Final,47.0,PNC Park,Pittsburgh,Pennsylvania,23,Pirates,PIT,Pittsburgh Pirates,3,False,17,Reds,CIN,Cincinnati Reds,4,True,2016,0,9,9,2016
360909114,2016-09-09 23:07:00+00:00,2016,2,post,True,Final,14.0,Rogers Centre,Toronto,Ontario,14,Blue Jays,TOR,Toronto Blue Jays,3,False,2,Red Sox,BOS,Boston Red Sox,13,True,2016,0,9,9,2016
360909128,2016-09-09 23:10:00+00:00,2016,2,post,True,Final,212.0,Marlins Park,Miami,Florida,28,Marlins,MIA,Miami Marlins,4,True,19,Dodgers,LAD,Los Angeles Dodgers,1,False,2016,0,9,9,2016
360909106,2016-09-09 23:10:00+00:00,2016,2,post,True,Final,45.0,Comerica Park,Detroit,Michigan,6,Tigers,DET,Detroit Tigers,4,True,1,Orioles,BAL,Baltimore Orioles,3,False,2016,0,9,9,2016
360909115,2016-09-09 23:35:00+00:00,2016,2,post,True,Final,29.0,Center Parc Stadium,Atlanta,Georgia,15,Braves,ATL,Atlanta Braves,4,False,21,Mets,NYM,New York Mets,6,True,2016,0,9,9,2016
360909104,2016-09-10 00:10:00+00:00,2016,2,post,True,Final,4.0,Rate Field,Chicago,Illinois,4,White Sox,CHW,Chicago White Sox,7,True,7,Royals,KC,Kansas City Royals,2,False,2016,0,9,10,2016
360909109,2016-09-10 00:10:00+00:00,2016,2,post,True,Final,210.0,Target Field,Minneapolis,Minnesota,9,Twins,MIN,Minnesota Twins,4,False,5,Indians,CLE,Cleveland Indians,5,True,2016,0,9,10,2016
360909118,2016-09-10 00:10:00+00:00,2016,2,post,True,Final,44.0,Daikin Park,Houston,Texas,18,Astros,HOU,Houston Astros,0,False,16,Cubs,CHC,Chicago Cubs,2,True,2016,0,9,10,2016
360909124,2016-09-10 00:15:00+00:00,2016,2,post,True,Final,87.0,Busch Stadium,St. Louis,Missouri,24,Cardinals,STL,St. Louis Cardinals,4,True,8,Brewers,MIL,Milwaukee Brewers,3,False,2016,0,9,10,2016
400838060,2016-09-10 01:40:00+00:00,2016,2,post,True,Final,30.0,Chase Field,Phoenix,Arizona,29,Diamondbacks,ARI,Arizona Diamondbacks,6,False,26,Giants,SF,San Francisco Giants,7,True,2016,0,9,10,2016
360909103,2016-09-10 02:05:00+00:00,2016,2,post,True,Final,3.0,Angel Stadium,Anaheim,California,3,Angels,LAA,Los Angeles Angels,1,False,13,Rangers,TEX,Texas Rangers,2,True,2016,0,9,10,2016
400838059,2016-09-10 02:05:00+00:00,2016,2,post,True,Final,3867.0,Oakland Coliseum,Oakland,California,11,Athletics,OAK,Oakland Athletics,2,False,12,Mariners,SEA,Seattle Mariners,3,True,2016,0,9,10,2016
360909125,2016-09-10 02:40:00+00:00,2016,2,post,True,Final,85.0,Petco Park,San Diego,California,25,Padres,SD,San Diego Padres,1,False,27,Rockies,COL,Colorado Rockies,4,True,2016,0,9,10,2016
360910114,2016-09-10 17:05:00+00:00,2016,2,post,True,Final,14.0,Rogers Centre,Toronto,Ontario,14,Blue Jays,TOR,Toronto Blue Jays,3,True,2,Red Sox,BOS,Boston Red Sox,2,False,2016,0,9,10,2016
360910118,2016-09-10 17:05:00+00:00,2016,2,post,True,Final,44.0,Daikin Park,Houston,Texas,18,Astros,HOU,Houston Astros,2,True,16,Cubs,CHC,Chicago Cubs,1,False,2016,0,9,10,2016
360910111,2016-09-10 20:05:00+00:00,2016,2,post,True,Final,3867.0,Oakland Coliseum,Oakland,California,11,Athletics,OAK,Oakland Athletics,3,False,12,Mariners,SEA,Seattle Mariners,14,True,2016,0,9,10,2016
360910110,2016-09-10 20:30:00+00:00,2016,2,post,True,Final,208.0,Yankee Stadium,Bronx,New York,10,Yankees,NYY,New York Yankees,5,True,30,Rays,TB,Tampa Bay Rays,1,False,2016,0,9,10,2016
360910120,2016-09-10 23:05:00+00:00,2016,2,post,True,Final,89.0,Nationals Park,Washington,District of Columbia,20,Nationals,WSH,Washington Nationals,3,True,22,Phillies,PHI,Philadelphia Phillies,0,False,2016,0,9,10,2016
360910123,2016-09-10 23:05:00+00:00,2016,2,post,True,Final,47.0,PNC Park,Pittsburgh,Pennsylvania,23,Pirates,PIT,Pittsburgh Pirates,7,False,17,Reds,CIN,Cincinnati Reds,8,True,2016,0,9,10,2016
360910104,2016-09-10 23:10:00+00:00,2016,2,post,True,Final,4.0,Rate Field,Chicago,Illinois,4,White Sox,CHW,Chicago White Sox,5,False,7,Royals,KC,Kansas City Royals,6,True,2016,0,9,10,2016
360910106,2016-09-10 23:10:00+00:00,2016,2,post,True,Final,45.0,Comerica Park,Detroit,Michigan,6,Tigers,DET,Detroit Tigers,3,False,1,Orioles,BAL,Baltimore Orioles,11,True,2016,0,9,10,2016
360910109,2016-09-10 23:10:00+00:00,2016,2,post,True,Final,210.0,Target Field,Minneapolis,Minnesota,9,Twins,MIN,Minnesota Twins,2,True,5,Indians,CLE,Cleveland Indians,1,False,2016,0,9,10,2016
360910115,2016-09-10 23:10:00+00:00,2016,2,post,True,Final,29.0,Center Parc Stadium,Atlanta,Georgia,15,Braves,ATL,Atlanta Braves,4,True,21,Mets,NYM,New York Mets,3,False,2016,0,9,10,2016
360910128,2016-09-10 23:10:00+00:00,2016,2,post,True,Final,212.0,Marlins Park,Miami,Florida,28,Marlins,MIA,Miami Marlins,0,False,19,Dodgers,LAD,Los Angeles Dodgers,5,True,2016,0,9,10,2016
360910124,2016-09-10 23:15:00+00:00,2016,2,post,True,Final,87.0,Busch Stadium,St. Louis,Missouri,24,Cardinals,STL,St. Louis Cardinals,5,True,8,Brewers,MIL,Milwaukee Brewers,1,False,2016,0,9,10,2016
360910129,2016-09-11 00:10:00+00:00,2016,2,post,True,Final,30.0,Chase Field,Phoenix,Arizona,29,Diamondbacks,ARI,Arizona Diamondbacks,3,False,26,Giants,SF,San Francisco Giants,11,True,2016,0,9,11,2016
360910125,2016-09-11 00:40:00+00:00,2016,2,post,True,Final,85.0,Petco Park,San Diego,California,25,Padres,SD,San Diego Padres,6,True,27,Rockies,COL,Colorado Rockies,3,False,2016,0,9,11,2016
360910103,2016-09-11 01:05:00+00:00,2016,2,post,True,Final,3.0,Angel Stadium,Anaheim,California,3,Angels,LAA,Los Angeles Angels,5,False,13,Rangers,TEX,Texas Rangers,8,True,2016,0,9,11,2016
360911110,2016-09-11 17:05:00+00:00,2016,2,post,True,Final,208.0,Yankee Stadium,Bronx,New York,10,Yankees,NYY,New York Yankees,2,False,30,Rays,TB,Tampa Bay Rays,4,True,2016,0,9,11,2016
360911114,2016-09-11 17:07:00+00:00,2016,2,post,True,Final,14.0,Rogers Centre,Toronto,Ontario,14,Blue Jays,TOR,Toronto Blue Jays,8,False,2,Red Sox,BOS,Boston Red Sox,11,True,2016,0,9,11,2016
360911128,2016-09-11 17:10:00+00:00,2016,2,post,True,Final,212.0,Marlins Park,Miami,Florida,28,Marlins,MIA,Miami Marlins,3,True,19,Dodgers,LAD,Los Angeles Dodgers,0,False,2016,0,9,11,2016
360911106,2016-09-11 17:10:00+00:00,2016,2,post,True,Final,45.0,Comerica Park,Detroit,Michigan,6,Tigers,DET,Detroit Tigers,1,False,1,Orioles,BAL,Baltimore Orioles,3,True,2016,0,9,11,2016
360911115,2016-09-11 17:35:00+00:00,2016,2,post,True,Final,29.0,Center Parc Stadium,Atlanta,Georgia,15,Braves,ATL,Atlanta Braves,3,False,21,Mets,NYM,New York Mets,10,True,2016,0,9,11,2016
360911120,2016-09-11 17:35:00+00:00,2016,2,post,True,Final,89.0,Nationals Park,Washington,District of Columbia,20,Nationals,WSH,Washington Nationals,3,True,22,Phillies,PHI,Philadelphia Phillies,2,False,2016,0,9,11,2016
360911123,2016-09-11 17:35:00+00:00,2016,2,post,True,Final,47.0,PNC Park,Pittsburgh,Pennsylvania,23,Pirates,PIT,Pittsburgh Pirates,0,False,17,Reds,CIN,Cincinnati Reds,8,True,2016,0,9,11,2016
360911104,2016-09-11 18:10:00+00:00,2016,2,post,True,Final,4.0,Rate Field,Chicago,Illinois,4,White Sox,CHW,Chicago White Sox,0,False,7,Royals,KC,Kansas City Royals,2,True,2016,0,9,11,2016
360911109,2016-09-11 18:10:00+00:00,2016,2,post,True,Final,210.0,Target Field,Minneapolis,Minnesota,9,Twins,MIN,Minnesota Twins,1,False,5,Indians,CLE,Cleveland Indians,7,True,2016,0,9,11,2016
360911124,2016-09-11 18:15:00+00:00,2016,2,post,True,Final,87.0,Busch Stadium,St. Louis,Missouri,24,Cardinals,STL,St. Louis Cardinals,1,False,8,Brewers,MIL,Milwaukee Brewers,2,True,2016,0,9,11,2016
360911103,2016-09-11 19:35:00+00:00,2016,2,post,True,Final,3.0,Angel Stadium,Anaheim,California,3,Angels,LAA,Los Angeles Angels,3,True,13,Rangers,TEX,Texas Rangers,2,False,2016,0,9,11,2016
360911111,2016-09-11 20:05:00+00:00,2016,2,post,True,Final,3867.0,Oakland Coliseum,Oakland,California,11,Athletics,OAK,Oakland Athletics,2,False,12,Mariners,SEA,Seattle Mariners,3,True,2016,0,9,11,2016
360911129,2016-09-11 20:10:00+00:00,2016,2,post,True,Final,30.0,Chase Field,Phoenix,Arizona,29,Diamondbacks,ARI,Arizona Diamondbacks,3,False,26,Giants,SF,San Francisco Giants,5,True,2016,0,9,11,2016
360911125,2016-09-11 20:40:00+00:00,2016,2,post,True,Final,85.0,Petco Park,San Diego,California,25,Padres,SD,San Diego Padres,2,False,27,Rockies,COL,Colorado Rockies,3,True,2016,0,9,11,2016
360911118,2016-09-12 00:00:00+00:00,2016,2,post,True,Final,44.0,Daikin Park,Houston,Texas,18,Astros,HOU,Houston Astros,5,False,16,Cubs,CHC,Chicago Cubs,9,True,2016,0,9,12,2016
360912120,2016-09-12 23:05:00+00:00,2016,2,post,True,Final,89.0,Nationals Park,Washington,District of Columbia,20,Nationals,WSH,Washington Nationals,8,True,21,Mets,NYM,New York Mets,1,False,2016,0,9,12,2016
360912122,2016-09-12 23:05:00+00:00,2016,2,post,True,Final,84.0,Citizens Bank Park,Philadelphia,Pennsylvania,22,Phillies,PHI,Philadelphia Phillies,6,True,23,Pirates,PIT,Pittsburgh Pirates,2,False,2016,0,9,12,2016
360912110,2016-09-12 23:05:00+00:00,2016,2,post,True,Final,208.0,Yankee Stadium,Bronx,New York,10,Yankees,NYY,New York Yankees,2,False,19,Dodgers,LAD,Los Angeles Dodgers,8,True,2016,0,9,12,2016
360912114,2016-09-12 23:07:00+00:00,2016,2,post,True,Final,14.0,Rogers Centre,Toronto,Ontario,14,Blue Jays,TOR,Toronto Blue Jays,3,True,30,Rays,TB,Tampa Bay Rays,2,False,2016,0,9,12,2016
360912102,2016-09-12 23:10:00+00:00,2016,2,post,True,Final,2.0,Fenway Park,Boston,Massachusetts,2,Red Sox,BOS,Boston Red Sox,12,True,1,Orioles,BAL,Baltimore Orioles,2,False,2016,0,9,12,2016
360912106,2016-09-12 23:10:00+00:00,2016,2,post,True,Final,45.0,Comerica Park,Detroit,Michigan,6,Tigers,DET,Detroit Tigers,4,True,9,Twins,MIN,Minnesota Twins,2,False,2016,0,9,12,2016
360912115,2016-09-12 23:10:00+00:00,2016,2,post,True,Final,29.0,Center Parc Stadium,Atlanta,Georgia,15,Braves,ATL,Atlanta Braves,12,True,28,Marlins,MIA,Miami Marlins,7,False,2016,0,9,12,2016
360912117,2016-09-12 23:10:00+00:00,2016,2,post,True,Final,83.0,Great American Ball Park,Cincinnati,Ohio,17,Reds,CIN,Cincinnati Reds,3,True,8,Brewers,MIL,Milwaukee Brewers,0,False,2016,0,9,12,2016
360912107,2016-09-12 23:15:00+00:00,2016,2,post,True,Final,7.0,Kauffman Stadium,Kansas City,Missouri,7,Royals,KC,Kansas City Royals,3,False,11,Athletics,OAK,Oakland Athletics,16,True,2016,0,9,12,2016
360912104,2016-09-13 00:10:00+00:00,2016,2,post,True,Final,4.0,Rate Field,Chicago,Illinois,4,White Sox,CHW,Chicago White Sox,11,True,5,Indians,CLE,Cleveland Indians,4,False,2016,0,9,13,2016
400838107,2016-09-13 00:10:00+00:00,2016,2,post,True,Final,44.0,Daikin Park,Houston,Texas,18,Astros,HOU,Houston Astros,3,False,13,Rangers,TEX,Texas Rangers,4,True,2016,0,9,13,2016
360912124,2016-09-13 00:15:00+00:00,2016,2,post,True,Final,87.0,Busch Stadium,St. Louis,Missouri,24,Cardinals,STL,St. Louis Cardinals,1,False,16,Cubs,CHC,Chicago Cubs,4,True,2016,0,9,13,2016
360912129,2016-09-13 01:40:00+00:00,2016,2,post,True,Final,30.0,Chase Field,Phoenix,Arizona,29,Diamondbacks,ARI,Arizona Diamondbacks,12,True,27,Rockies,COL,Colorado Rockies,9,False,2016,0,9,13,2016
360912103,2016-09-13 02:05:00+00:00,2016,2,post,True,Final,3.0,Angel Stadium,Anaheim,California,3,Angels,LAA,Los Angeles Angels,1,False,12,Mariners,SEA,Seattle Mariners,8,True,2016,0,9,13,2016
360912126,2016-09-13 02:15:00+00:00,2016,2,post,True,Final,43.0,Oracle Park,San Francisco,California,26,Giants,SF,San Francisco Giants,0,False,25,Padres,SD,San Diego Padres,4,True,2016,0,9,13,2016
360913122,2016-09-13 23:05:00+00:00,2016,2,post,True,Final,84.0,Citizens Bank Park,Philadelphia,Pennsylvania,22,Phillies,PHI,Philadelphia Phillies,3,False,23,Pirates,PIT,Pittsburgh Pirates,5,True,2016,0,9,13,2016
360913110,2016-09-13 23:05:00+00:00,2016,2,post,True,Final,208.0,Yankee Stadium,Bronx,New York,10,Yankees,NYY,New York Yankees,3,True,19,Dodgers,LAD,Los Angeles Dodgers,0,False,2016,0,9,13,2016
360913120,2016-09-13 23:05:00+00:00,2016,2,post,True,Final,89.0,Nationals Park,Washington,District of Columbia,20,Nationals,WSH,Washington Nationals,3,False,21,Mets,NYM,New York Mets,4,True,2016,0,9,13,2016
360913114,2016-09-13 23:07:00+00:00,2016,2,post,True,Final,14.0,Rogers Centre,Toronto,Ontario,14,Blue Jays,TOR,Toronto Blue Jays,2,False,30,Rays,TB,Tampa Bay Rays,6,True,2016,0,9,13,2016
360913102,2016-09-13 23:10:00+00:00,2016,2,post,True,Final,2.0,Fenway Park,Boston,Massachusetts,2,Red Sox,BOS,Boston Red Sox,3,False,1,Orioles,BAL,Baltimore Orioles,6,True,2016,0,9,13,2016
360913106,2016-09-13 23:10:00+00:00,2016,2,post,True,Final,45.0,Comerica Park,Detroit,Michigan,6,Tigers,DET,Detroit Tigers,1,False,9,Twins,MIN,Minnesota Twins,8,True,2016,0,9,13,2016
360913115,2016-09-13 23:10:00+00:00,2016,2,post,True,Final,29.0,Center Parc Stadium,Atlanta,Georgia,15,Braves,ATL,Atlanta Braves,5,False,28,Marlins,MIA,Miami Marlins,7,True,2016,0,9,13,2016
360913117,2016-09-13 23:10:00+00:00,2016,2,post,True,Final,83.0,Great American Ball Park,Cincinnati,Ohio,17,Reds,CIN,Cincinnati Reds,6,True,8,Brewers,MIL,Milwaukee Brewers,4,False,2016,0,9,13,2016
360913107,2016-09-13 23:15:00+00:00,2016,2,post,True,Final,7.0,Kauffman Stadium,Kansas City,Missouri,7,Royals,KC,Kansas City Royals,4,False,11,Athletics,OAK,Oakland Athletics,5,True,2016,0,9,13,2016
360913104,2016-09-14 00:10:00+00:00,2016,2,post,True,Final,4.0,Rate Field,Chicago,Illinois,4,White Sox,CHW,Chicago White Sox,8,True,5,Indians,CLE,Cleveland Indians,1,False,2016,0,9,14,2016
360913118,2016-09-14 00:10:00+00:00,2016,2,post,True,Final,44.0,Daikin Park,Houston,Texas,18,Astros,HOU,Houston Astros,2,False,13,Rangers,TEX,Texas Rangers,3,True,2016,0,9,14,2016
360913124,2016-09-14 00:15:00+00:00,2016,2,post,True,Final,87.0,Busch Stadium,St. Louis,Missouri,24,Cardinals,STL,St. Louis Cardinals,4,True,16,Cubs,CHC,Chicago Cubs,2,False,2016,0,9,14,2016
360913129,2016-09-14 01:40:00+00:00,2016,2,post,True,Final,30.0,Chase Field,Phoenix,Arizona,29,Diamondbacks,ARI,Arizona Diamondbacks,11,True,27,Rockies,COL,Colorado Rockies,4,False,2016,0,9,14,2016
360913103,2016-09-14 02:05:00+00:00,2016,2,post,True,Final,3.0,Angel Stadium,Anaheim,California,3,Angels,LAA,Los Angeles Angels,0,False,12,Mariners,SEA,Seattle Mariners,8,True,2016,0,9,14,2016
360913126,2016-09-14 02:15:00+00:00,2016,2,post,True,Final,43.0,Oracle Park,San Francisco,California,26,Giants,SF,San Francisco Giants,4,False,25,Padres,SD,San Diego Padres,6,True,2016,0,9,14,2016
360914114,2016-09-14 16:37:00+00:00,2016,2,post,True,Final,14.0,Rogers Centre,Toronto,Ontario,14,Blue Jays,TOR,Toronto Blue Jays,1,False,30,Rays,TB,Tampa Bay Rays,8,True,2016,0,9,14,2016
360914124,2016-09-14 17:45:00+00:00,2016,2,post,True,Final,87.0,Busch Stadium,St. Louis,Missouri,24,Cardinals,STL,St. Louis Cardinals,0,False,16,Cubs,CHC,Chicago Cubs,7,True,2016,0,9,14,2016
360914126,2016-09-14 19:45:00+00:00,2016,2,post,True,Final,43.0,Oracle Park,San Francisco,California,26,Giants,SF,San Francisco Giants,1,False,25,Padres,SD,San Diego Padres,3,True,2016,0,9,14,2016
360914110,2016-09-14 20:05:00+00:00,2016,2,post,True,Final,208.0,Yankee Stadium,Bronx,New York,10,Yankees,NYY,New York Yankees,0,False,19,Dodgers,LAD,Los Angeles Dodgers,2,True,2016,0,9,14,2016
360914120,2016-09-14 20:05:00+00:00,2016,2,post,True,Final,89.0,Nationals Park,Washington,District of Columbia,20,Nationals,WSH,Washington Nationals,1,True,21,Mets,NYM,New York Mets,0,False,2016,0,9,14,2016
360914102,2016-09-14 23:00:00+00:00,2016,2,post,True,Final,2.0,Fenway Park,Boston,Massachusetts,2,Red Sox,BOS,Boston Red Sox,0,False,1,Orioles,BAL,Baltimore Orioles,1,True,2016,0,9,14,2016
360914122,2016-09-14 23:05:00+00:00,2016,2,post,True,Final,84.0,Citizens Bank Park,Philadelphia,Pennsylvania,22,Phillies,PHI,Philadelphia Phillies,6,True,23,Pirates,PIT,Pittsburgh Pirates,2,False,2016,0,9,14,2016
360914106,2016-09-14 23:10:00+00:00,2016,2,post,True,Final,45.0,Comerica Park,Detroit,Michigan,6,Tigers,DET,Detroit Tigers,9,True,9,Twins,MIN,Minnesota Twins,6,False,2016,0,9,14,2016
360914115,2016-09-14 23:10:00+00:00,2016,2,post,True,Final,29.0,Center Parc Stadium,Atlanta,Georgia,15,Braves,ATL,Atlanta Braves,5,False,28,Marlins,MIA,Miami Marlins,7,True,2016,0,9,14,2016
360914117,2016-09-14 23:10:00+00:00,2016,2,post,True,Final,83.0,Great American Ball Park,Cincinnati,Ohio,17,Reds,CIN,Cincinnati Reds,0,False,8,Brewers,MIL,Milwaukee Brewers,7,True,2016,0,9,14,2016
360914107,2016-09-14 23:15:00+00:00,2016,2,post,True,Final,7.0,Kauffman Stadium,Kansas City,Missouri,7,Royals,KC,Kansas City Royals,0,False,11,Athletics,OAK,Oakland Athletics,8,True,2016,0,9,14,2016
400838137,2016-09-15 00:10:00+00:00,2016,2,post,True,Final,44.0,Daikin Park,Houston,Texas,18,Astros,HOU,Houston Astros,8,True,13,Rangers,TEX,Texas Rangers,4,False,2016,0,9,15,2016
360914104,2016-09-15 00:10:00+00:00,2016,2,post,True,Final,4.0,Rate Field,Chicago,Illinois,4,White Sox,CHW,Chicago White Sox,1,False,5,Indians,CLE,Cleveland Indians,6,True,2016,0,9,15,2016
360914129,2016-09-15 01:40:00+00:00,2016,2,post,True,Final,30.0,Chase Field,Phoenix,Arizona,29,Diamondbacks,ARI,Arizona Diamondbacks,11,True,27,Rockies,COL,Colorado Rockies,6,False,2016,0,9,15,2016
360914103,2016-09-15 02:00:00+00:00,2016,2,post,True,Final,3.0,Angel Stadium,Anaheim,California,3,Angels,LAA,Los Angeles Angels,1,False,12,Mariners,SEA,Seattle Mariners,2,True,2016,0,9,15,2016
400838141,2016-09-15 17:10:00+00:00,2016,2,post,True,Final,45.0,Comerica Park,Detroit,Michigan,6,Tigers,DET,Detroit Tigers,1,False,9,Twins,MIN,Minnesota Twins,5,True,2016,0,9,15,2016
400838138,2016-09-15 18:10:00+00:00,2016,2,post,True,Final,4.0,Rate Field,Chicago,Illinois,4,White Sox,CHW,Chicago White Sox,2,True,5,Indians,CLE,Cleveland Indians,1,False,2016,0,9,15,2016
360915101,2016-09-15 23:05:00+00:00,2016,2,post,True,Final,1.0,Oriole Park at Camden Yards,Baltimore,Maryland,1,Orioles,BAL,Baltimore Orioles,6,False,30,Rays,TB,Tampa Bay Rays,7,True,2016,0,9,15,2016
360915122,2016-09-15 23:05:00+00:00,2016,2,post,True,Final,84.0,Citizens Bank Park,Philadelphia,Pennsylvania,22,Phillies,PHI,Philadelphia Phillies,2,False,23,Pirates,PIT,Pittsburgh Pirates,15,True,2016,0,9,15,2016
360915102,2016-09-15 23:10:00+00:00,2016,2,post,True,Final,2.0,Fenway Park,Boston,Massachusetts,2,Red Sox,BOS,Boston Red Sox,7,True,10,Yankees,NYY,New York Yankees,5,False,2016,0,9,15,2016
360915107,2016-09-15 23:15:00+00:00,2016,2,post,True,Final,7.0,Kauffman Stadium,Kansas City,Missouri,7,Royals,KC,Kansas City Royals,5,False,11,Athletics,OAK,Oakland Athletics,14,True,2016,0,9,15,2016
360915116,2016-09-16 00:05:00+00:00,2016,2,post,True,Final,16.0,Wrigley Field,Chicago,Illinois,16,Cubs,CHC,Chicago Cubs,4,False,8,Brewers,MIL,Milwaukee Brewers,5,True,2016,0,9,16,2016
360915129,2016-09-16 01:40:00+00:00,2016,2,post,True,Final,30.0,Chase Field,Phoenix,Arizona,29,Diamondbacks,ARI,Arizona Diamondbacks,7,True,19,Dodgers,LAD,Los Angeles Dodgers,3,False,2016,0,9,16,2016
