game_id,date,name,short_name,home_name,home_id,home_score,away_name,away_id,away_score,status,venue_full_name,season,is_postseason,month,day,year
639660,2022-09-04 13:00:00+00:00,Toulouse at Clermont Foot,TOU @ CLE,Clermont Foot,3171,2,Toulouse,179,0,STATUS_FULL_TIME,Stade Gabriel-Montpied,2022-2023,0,9,4,2022
639668,2022-09-04 13:00:00+00:00,Lens at Stade de Reims,RCL @ REIM,Stade de Reims,3243,1,Lens,175,1,STATUS_FULL_TIME,Stade Auguste-Delaune II,2022-2023,0,9,4,2022
639664,2022-09-04 15:05:00+00:00,Stade Rennais at Troyes,REN @ TRY,Troyes,170,1,Stade Rennais,169,1,STATUS_FULL_TIME,Stade de l'Aube,2022-2023,0,9,4,2022
639667,2022-09-04 18:45:00+00:00,AS Monaco at Nice,MON @ NICE,Nice,2502,0,AS Monaco,174,1,STATUS_FULL_TIME,Allianz Riviera,2022-2023,0,9,4,2022
639626,2022-09-07 17:00:00+00:00,Lyon at Lorient,LYON @ LOR,Lorient,273,3,Lyon,167,1,STATUS_FULL_TIME,Stade du Moustoir - Yves Allainmat,2022-2023,0,9,7,2022
639671,2022-09-09 19:00:00+00:00,Troyes at Lens,TRY @ RCL,Lens,175,1,Troyes,170,0,STATUS_FULL_TIME,Stade Félix Bollaert-Delélis,2022-2023,0,9,9,2022
639678,2022-09-10 15:00:00+00:00,Brest at Paris Saint-Germain,BRE @ PSG,Paris Saint-Germain,160,1,Brest,6997,0,STATUS_FULL_TIME,Parc des Princes,2022-2023,0,9,10,2022
639674,2022-09-10 19:00:00+00:00,Lille at Marseille,LILL @ OLM,Marseille,176,2,Lille,166,1,STATUS_FULL_TIME,Orange Vélodrome,2022-2023,0,9,10,2022
639676,2022-09-11 11:00:00+00:00,Clermont Foot at Strasbourg,CLE @ STR,Strasbourg,180,0,Clermont Foot,3171,0,STATUS_FULL_TIME,Stade de la Meinau,2022-2023,0,9,11,2022
639673,2022-09-11 13:00:00+00:00,Nice at AC Ajaccio,NICE @ ACA,AC Ajaccio,2503,0,Nice,2502,1,STATUS_FULL_TIME,Stade Michel-Moretti,2022-2023,0,9,11,2022
639672,2022-09-11 13:00:00+00:00,Montpellier at Angers,MON @ ANG,Angers,7868,2,Montpellier,274,1,STATUS_FULL_TIME,Stade Raymond Kopa,2022-2023,0,9,11,2022
639670,2022-09-11 13:00:00+00:00,Nantes at Lorient,NAN @ LOR,Lorient,273,3,Nantes,165,2,STATUS_FULL_TIME,Stade du Moustoir - Yves Allainmat,2022-2023,0,9,11,2022
639675,2022-09-11 13:00:00+00:00,Stade de Reims at Toulouse,REIM @ TOU,Toulouse,179,1,Stade de Reims,3243,0,STATUS_FULL_TIME,Stadium de Toulouse,2022-2023,0,9,11,2022
639677,2022-09-11 15:05:00+00:00,AJ Auxerre at Stade Rennais,AUX @ REN,Stade Rennais,169,5,AJ Auxerre,172,0,STATUS_FULL_TIME,Roazhon Park,2022-2023,0,9,11,2022
639679,2022-09-11 18:45:00+00:00,Lyon at AS Monaco,LYON @ MON,AS Monaco,174,2,Lyon,167,1,STATUS_FULL_TIME,Stade Louis II,2022-2023,0,9,11,2022
639680,2022-09-16 19:00:00+00:00,Lorient at AJ Auxerre,LOR @ AUX,AJ Auxerre,172,1,Lorient,273,3,STATUS_FULL_TIME,Stade de l'Abbé-Deschamps,2022-2023,0,9,16,2022
639686,2022-09-17 15:00:00+00:00,Strasbourg at Montpellier,STR @ MON,Montpellier,274,2,Strasbourg,180,1,STATUS_FULL_TIME,Stade de la Mosson,2022-2023,0,9,17,2022
639683,2022-09-17 19:00:00+00:00,Toulouse at Lille,TOU @ LILL,Lille,166,2,Toulouse,179,1,STATUS_FULL_TIME,Decathlon Arena - Stade Pierre-Mauroy,2022-2023,0,9,17,2022
639684,2022-09-18 11:00:00+00:00,AS Monaco at Stade de Reims,MON @ REIM,Stade de Reims,3243,0,AS Monaco,174,3,STATUS_FULL_TIME,Stade Auguste-Delaune II,2022-2023,0,9,18,2022
639681,2022-09-18 13:00:00+00:00,AC Ajaccio at Brest,ACA @ BRE,Brest,6997,0,AC Ajaccio,2503,1,STATUS_FULL_TIME,Stade Francis-Le Blé,2022-2023,0,9,18,2022
639682,2022-09-18 13:00:00+00:00,Troyes at Clermont Foot,TRY @ CLE,Clermont Foot,3171,1,Troyes,170,3,STATUS_FULL_TIME,Stade Gabriel-Montpied,2022-2023,0,9,18,2022
639687,2022-09-18 13:00:00+00:00,Stade Rennais at Marseille,REN @ OLM,Marseille,176,1,Stade Rennais,169,1,STATUS_FULL_TIME,Orange Vélodrome,2022-2023,0,9,18,2022
639689,2022-09-18 13:00:00+00:00,Angers at Nice,ANG @ NICE,Nice,2502,0,Angers,7868,1,STATUS_FULL_TIME,Allianz Riviera,2022-2023,0,9,18,2022
639685,2022-09-18 15:05:00+00:00,Lens at Nantes,RCL @ NAN,Nantes,165,0,Lens,175,0,STATUS_FULL_TIME,La Beaujoire-Louis-Fonteneau,2022-2023,0,9,18,2022
639688,2022-09-18 18:45:00+00:00,Paris Saint-Germain at Lyon,PSG @ LYON,Lyon,167,0,Paris Saint-Germain,160,1,STATUS_FULL_TIME,Groupama Stadium,2022-2023,0,9,18,2022
639699,2022-09-30 19:00:00+00:00,Marseille at Angers,OLM @ ANG,Angers,7868,0,Marseille,176,3,STATUS_FULL_TIME,Stade Raymond Kopa,2022-2023,0,9,30,2022
639694,2022-10-01 15:00:00+00:00,Stade Rennais at Strasbourg,REN @ STR,Strasbourg,180,1,Stade Rennais,169,3,STATUS_FULL_TIME,Stade de la Meinau,2022-2023,0,10,1,2022
639695,2022-10-01 19:00:00+00:00,Nice at Paris Saint-Germain,NICE @ PSG,Paris Saint-Germain,160,2,Nice,2502,1,STATUS_FULL_TIME,Parc des Princes,2022-2023,0,10,1,2022
639697,2022-10-02 11:00:00+00:00,Lille at Lorient,LILL @ LOR,Lorient,273,2,Lille,166,1,STATUS_FULL_TIME,Stade du Moustoir - Yves Allainmat,2022-2023,0,10,2,2022
639692,2022-10-02 13:00:00+00:00,Stade de Reims at Troyes,REIM @ TRY,Troyes,170,2,Stade de Reims,3243,2,STATUS_FULL_TIME,Stade de l'Aube,2022-2023,0,10,2,2022
639693,2022-10-02 13:00:00+00:00,Montpellier at Toulouse,MON @ TOU,Toulouse,179,4,Montpellier,274,2,STATUS_FULL_TIME,Stadium de Toulouse,2022-2023,0,10,2,2022
639698,2022-10-02 13:00:00+00:00,Clermont Foot at AC Ajaccio,CLE @ ACA,AC Ajaccio,2503,1,Clermont Foot,3171,3,STATUS_FULL_TIME,Stade Michel-Moretti,2022-2023,0,10,2,2022
639691,2022-10-02 13:00:00+00:00,Brest at AJ Auxerre,BRE @ AUX,AJ Auxerre,172,1,Brest,6997,1,STATUS_FULL_TIME,Stade de l'Abbé-Deschamps,2022-2023,0,10,2,2022
639696,2022-10-02 15:05:00+00:00,Nantes at AS Monaco,NAN @ MON,AS Monaco,174,4,Nantes,165,1,STATUS_FULL_TIME,Stade Louis II,2022-2023,0,10,2,2022
639690,2022-10-02 18:45:00+00:00,Lyon at Lens,LYON @ RCL,Lens,175,1,Lyon,167,0,STATUS_FULL_TIME,Stade Félix Bollaert-Delélis,2022-2023,0,10,2,2022
639705,2022-10-07 19:00:00+00:00,Toulouse at Lyon,TOU @ LYON,Lyon,167,1,Toulouse,179,1,STATUS_FULL_TIME,Groupama Stadium,2022-2023,0,10,7,2022
639709,2022-10-08 15:00:00+00:00,AC Ajaccio at Marseille,ACA @ OLM,Marseille,176,1,AC Ajaccio,2503,2,STATUS_FULL_TIME,Orange Vélodrome,2022-2023,0,10,8,2022
639701,2022-10-08 19:00:00+00:00,Paris Saint-Germain at Stade de Reims,PSG @ REIM,Stade de Reims,3243,0,Paris Saint-Germain,160,0,STATUS_FULL_TIME,Stade Auguste-Delaune II,2022-2023,0,10,8,2022
639703,2022-10-09 11:00:00+00:00,AS Monaco at Montpellier,MON @ MON,Montpellier,274,0,AS Monaco,174,2,STATUS_FULL_TIME,Stade de la Mosson,2022-2023,0,10,9,2022
639702,2022-10-09 13:00:00+00:00,Troyes at Nice,TRY @ NICE,Nice,2502,3,Troyes,170,2,STATUS_FULL_TIME,Allianz Riviera,2022-2023,0,10,9,2022
639700,2022-10-09 13:00:00+00:00,Strasbourg at Angers,STR @ ANG,Angers,7868,2,Strasbourg,180,3,STATUS_FULL_TIME,Stade Raymond Kopa,2022-2023,0,10,9,2022
639708,2022-10-09 13:00:00+00:00,Lorient at Brest,LOR @ BRE,Brest,6997,1,Lorient,273,2,STATUS_FULL_TIME,Stade Francis-Le Blé,2022-2023,0,10,9,2022
639707,2022-10-09 13:00:00+00:00,AJ Auxerre at Clermont Foot,AUX @ CLE,Clermont Foot,3171,2,AJ Auxerre,172,1,STATUS_FULL_TIME,Stade Gabriel-Montpied,2022-2023,0,10,9,2022
639704,2022-10-09 15:05:00+00:00,Nantes at Stade Rennais,NAN @ REN,Stade Rennais,169,3,Nantes,165,0,STATUS_FULL_TIME,Roazhon Park,2022-2023,0,10,9,2022
639706,2022-10-09 18:45:00+00:00,Lens at Lille,RCL @ LILL,Lille,166,1,Lens,175,0,STATUS_FULL_TIME,Decathlon Arena - Stade Pierre-Mauroy,2022-2023,0,10,9,2022
639717,2022-10-14 19:00:00+00:00,Lille at Strasbourg,LILL @ STR,Strasbourg,180,0,Lille,166,3,STATUS_FULL_TIME,Stade de la Meinau,2022-2023,0,10,14,2022
639711,2022-10-15 15:00:00+00:00,Stade de Reims at Lorient,REIM @ LOR,Lorient,273,0,Stade de Reims,3243,0,STATUS_FULL_TIME,Stade du Moustoir - Yves Allainmat,2022-2023,0,10,15,2022
639712,2022-10-15 19:00:00+00:00,Montpellier at Lens,MON @ RCL,Lens,175,1,Montpellier,274,0,STATUS_FULL_TIME,Stade Félix Bollaert-Delélis,2022-2023,0,10,15,2022
639716,2022-10-16 11:00:00+00:00,Angers at Toulouse,ANG @ TOU,Toulouse,179,3,Angers,7868,2,STATUS_FULL_TIME,Stadium de Toulouse,2022-2023,0,10,16,2022
639713,2022-10-16 13:00:00+00:00,Nice at AJ Auxerre,NICE @ AUX,AJ Auxerre,172,1,Nice,2502,1,STATUS_FULL_TIME,Stade de l'Abbé-Deschamps,2022-2023,0,10,16,2022
639714,2022-10-16 13:00:00+00:00,Brest at Nantes,BRE @ NAN,Nantes,165,4,Brest,6997,1,STATUS_FULL_TIME,La Beaujoire-Louis-Fonteneau,2022-2023,0,10,16,2022
639718,2022-10-16 13:00:00+00:00,Lyon at Stade Rennais,LYON @ REN,Stade Rennais,169,3,Lyon,167,2,STATUS_FULL_TIME,Roazhon Park,2022-2023,0,10,16,2022
639715,2022-10-16 13:00:00+00:00,AC Ajaccio at Troyes,ACA @ TRY,Troyes,170,1,AC Ajaccio,2503,1,STATUS_FULL_TIME,Stade de l'Aube,2022-2023,0,10,16,2022
639710,2022-10-16 15:05:00+00:00,Clermont Foot at AS Monaco,CLE @ MON,AS Monaco,174,1,Clermont Foot,3171,1,STATUS_FULL_TIME,Stade Louis II,2022-2023,0,10,16,2022
639719,2022-10-16 18:45:00+00:00,Marseille at Paris Saint-Germain,OLM @ PSG,Paris Saint-Germain,160,1,Marseille,176,0,STATUS_FULL_TIME,Parc des Princes,2022-2023,0,10,16,2022
639720,2022-10-21 19:00:00+00:00,Paris Saint-Germain at AC Ajaccio,PSG @ ACA,AC Ajaccio,2503,0,Paris Saint-Germain,160,3,STATUS_FULL_TIME,Stade Michel-Moretti,2022-2023,0,10,21,2022
639726,2022-10-22 15:00:00+00:00,Lyon at Montpellier,LYON @ MON,Montpellier,274,1,Lyon,167,2,STATUS_FULL_TIME,Stade de la Mosson,2022-2023,0,10,22,2022
639727,2022-10-22 19:00:00+00:00,Lens at Marseille,RCL @ OLM,Marseille,176,0,Lens,175,1,STATUS_FULL_TIME,Orange Vélodrome,2022-2023,0,10,22,2022
639721,2022-10-23 11:00:00+00:00,Stade Rennais at Angers,REN @ ANG,Angers,7868,1,Stade Rennais,169,2,STATUS_FULL_TIME,Stade Raymond Kopa,2022-2023,0,10,23,2022
639729,2022-10-23 13:00:00+00:00,Brest at Clermont Foot,BRE @ CLE,Clermont Foot,3171,1,Brest,6997,3,STATUS_FULL_TIME,Stade Gabriel-Montpied,2022-2023,0,10,23,2022
639724,2022-10-23 13:00:00+00:00,AJ Auxerre at Stade de Reims,AUX @ REIM,Stade de Reims,3243,2,AJ Auxerre,172,1,STATUS_FULL_TIME,Stade Auguste-Delaune II,2022-2023,0,10,23,2022
639723,2022-10-23 13:00:00+00:00,Strasbourg at Toulouse,STR @ TOU,Toulouse,179,2,Strasbourg,180,2,STATUS_FULL_TIME,Stadium de Toulouse,2022-2023,0,10,23,2022
639722,2022-10-23 13:00:00+00:00,Lorient at Troyes,LOR @ TRY,Troyes,170,2,Lorient,273,2,STATUS_FULL_TIME,Stade de l'Aube,2022-2023,0,10,23,2022
639725,2022-10-23 15:05:00+00:00,Nantes at Nice,NAN @ NICE,Nice,2502,1,Nantes,165,1,STATUS_FULL_TIME,Allianz Riviera,2022-2023,0,10,23,2022
639728,2022-10-23 18:45:00+00:00,AS Monaco at Lille,MON @ LILL,Lille,166,4,AS Monaco,174,3,STATUS_FULL_TIME,Decathlon Arena - Stade Pierre-Mauroy,2022-2023,0,10,23,2022
639737,2022-10-28 19:00:00+00:00,Toulouse at Lens,TOU @ RCL,Lens,175,3,Toulouse,179,0,STATUS_FULL_TIME,Stade Félix Bollaert-Delélis,2022-2023,0,10,28,2022
639739,2022-10-29 15:00:00+00:00,Troyes at Paris Saint-Germain,TRY @ PSG,Paris Saint-Germain,160,4,Troyes,170,3,STATUS_FULL_TIME,Parc des Princes,2022-2023,0,10,29,2022
639734,2022-10-29 19:00:00+00:00,Marseille at Strasbourg,OLM @ STR,Strasbourg,180,2,Marseille,176,2,STATUS_FULL_TIME,Stade de la Meinau,2022-2023,0,10,29,2022
639730,2022-10-30 12:00:00+00:00,AC Ajaccio at AJ Auxerre,ACA @ AUX,AJ Auxerre,172,1,AC Ajaccio,2503,0,STATUS_FULL_TIME,Stade de l'Abbé-Deschamps,2022-2023,0,10,30,2022
639733,2022-10-30 14:00:00+00:00,Clermont Foot at Nantes,CLE @ NAN,Nantes,165,1,Clermont Foot,3171,1,STATUS_FULL_TIME,La Beaujoire-Louis-Fonteneau,2022-2023,0,10,30,2022
639735,2022-10-30 14:00:00+00:00,Montpellier at Stade Rennais,MON @ REN,Stade Rennais,169,3,Montpellier,274,0,STATUS_FULL_TIME,Roazhon Park,2022-2023,0,10,30,2022
639732,2022-10-30 14:00:00+00:00,Angers at AS Monaco,ANG @ MON,AS Monaco,174,2,Angers,7868,0,STATUS_FULL_TIME,Stade Louis II,2022-2023,0,10,30,2022
639738,2022-10-30 14:00:00+00:00,Stade de Reims at Brest,REIM @ BRE,Brest,6997,0,Stade de Reims,3243,0,STATUS_FULL_TIME,Stade Francis-Le Blé,2022-2023,0,10,30,2022
639736,2022-10-30 16:05:00+00:00,Nice at Lorient,NICE @ LOR,Lorient,273,1,Nice,2502,2,STATUS_FULL_TIME,Stade du Moustoir - Yves Allainmat,2022-2023,0,10,30,2022
639731,2022-10-30 19:45:00+00:00,Lille at Lyon,LILL @ LYON,Lyon,167,1,Lille,166,0,STATUS_FULL_TIME,Groupama Stadium,2022-2023,0,10,30,2022
639744,2022-11-04 20:00:00+00:00,AJ Auxerre at Troyes,AUX @ TRY,Troyes,170,1,AJ Auxerre,172,1,STATUS_FULL_TIME,Stade de l'Aube,2022-2023,0,11,4,2022
639740,2022-11-05 16:00:00+00:00,Strasbourg at AC Ajaccio,STR @ ACA,AC Ajaccio,2503,4,Strasbourg,180,2,STATUS_FULL_TIME,Stade Michel-Moretti,2022-2023,0,11,5,2022
639741,2022-11-05 20:00:00+00:00,Lens at Angers,RCL @ ANG,Angers,7868,1,Lens,175,2,STATUS_FULL_TIME,Stade Raymond Kopa,2022-2023,0,11,5,2022
639749,2022-11-06 12:00:00+00:00,Paris Saint-Germain at Lorient,PSG @ LOR,Lorient,273,1,Paris Saint-Germain,160,2,STATUS_FULL_TIME,Stade du Moustoir - Yves Allainmat,2022-2023,0,11,6,2022
639742,2022-11-06 14:00:00+00:00,Montpellier at Clermont Foot,MON @ CLE,Clermont Foot,3171,1,Montpellier,274,1,STATUS_FULL_TIME,Stade Gabriel-Montpied,2022-2023,0,11,6,2022
639746,2022-11-06 14:00:00+00:00,Brest at Nice,BRE @ NICE,Nice,2502,1,Brest,6997,0,STATUS_FULL_TIME,Allianz Riviera,2022-2023,0,11,6,2022
639747,2022-11-06 14:00:00+00:00,Nantes at Stade de Reims,NAN @ REIM,Stade de Reims,3243,1,Nantes,165,0,STATUS_FULL_TIME,Stade Auguste-Delaune II,2022-2023,0,11,6,2022
639748,2022-11-06 14:00:00+00:00,AS Monaco at Toulouse,MON @ TOU,Toulouse,179,0,AS Monaco,174,2,STATUS_FULL_TIME,Stadium de Toulouse,2022-2023,0,11,6,2022
639743,2022-11-06 16:05:00+00:00,Stade Rennais at Lille,REN @ LILL,Lille,166,1,Stade Rennais,169,1,STATUS_FULL_TIME,Decathlon Arena - Stade Pierre-Mauroy,2022-2023,0,11,6,2022
639745,2022-11-06 19:45:00+00:00,Lyon at Marseille,LYON @ OLM,Marseille,176,1,Lyon,167,0,STATUS_FULL_TIME,Orange Vélodrome,2022-2023,0,11,6,2022
639752,2022-11-11 20:00:00+00:00,Nice at Lyon,NICE @ LYON,Lyon,167,1,Nice,2502,1,STATUS_FULL_TIME,Groupama Stadium,2022-2023,0,11,11,2022
639750,2022-11-12 16:00:00+00:00,Clermont Foot at Lens,CLE @ RCL,Lens,175,2,Clermont Foot,3171,1,STATUS_FULL_TIME,Stade Félix Bollaert-Delélis,2022-2023,0,11,12,2022
639757,2022-11-12 20:00:00+00:00,Toulouse at Stade Rennais,TOU @ REN,Stade Rennais,169,2,Toulouse,179,1,STATUS_FULL_TIME,Roazhon Park,2022-2023,0,11,12,2022
639756,2022-11-13 12:00:00+00:00,AJ Auxerre at Paris Saint-Germain,AUX @ PSG,Paris Saint-Germain,160,5,AJ Auxerre,172,0,STATUS_FULL_TIME,Parc des Princes,2022-2023,0,11,13,2022
639759,2022-11-13 14:00:00+00:00,Troyes at Brest,TRY @ BRE,Brest,6997,2,Troyes,170,1,STATUS_FULL_TIME,Stade Francis-Le Blé,2022-2023,0,11,13,2022
639751,2022-11-13 14:00:00+00:00,Angers at Lille,ANG @ LILL,Lille,166,1,Angers,7868,0,STATUS_FULL_TIME,Decathlon Arena - Stade Pierre-Mauroy,2022-2023,0,11,13,2022
639754,2022-11-13 14:00:00+00:00,Stade de Reims at Montpellier,REIM @ MON,Montpellier,274,1,Stade de Reims,3243,1,STATUS_FULL_TIME,Stade de la Mosson,2022-2023,0,11,13,2022
639755,2022-11-13 14:00:00+00:00,AC Ajaccio at Nantes,ACA @ NAN,Nantes,165,2,AC Ajaccio,2503,2,STATUS_FULL_TIME,La Beaujoire-Louis-Fonteneau,2022-2023,0,11,13,2022
639758,2022-11-13 16:05:00+00:00,Lorient at Strasbourg,LOR @ STR,Strasbourg,180,1,Lorient,273,1,STATUS_FULL_TIME,Stade de la Meinau,2022-2023,0,11,13,2022
639753,2022-11-13 19:45:00+00:00,Marseille at AS Monaco,OLM @ MON,AS Monaco,174,2,Marseille,176,3,STATUS_FULL_TIME,Stade Louis II,2022-2023,0,11,13,2022
639764,2022-12-28 14:00:00+00:00,Nantes at Troyes,NAN @ TRY,Troyes,170,0,Nantes,165,0,STATUS_FULL_TIME,Stade de l'Aube,2022-2023,0,12,28,2022
639760,2022-12-28 14:00:00+00:00,Angers at AC Ajaccio,ANG @ ACA,AC Ajaccio,2503,1,Angers,7868,0,STATUS_FULL_TIME,Stade Michel-Moretti,2022-2023,0,12,28,2022
639761,2022-12-28 16:00:00+00:00,AS Monaco at AJ Auxerre,MON @ AUX,AJ Auxerre,172,2,AS Monaco,174,3,STATUS_FULL_TIME,Stade de l'Abbé-Deschamps,2022-2023,0,12,28,2022
639763,2022-12-28 18:00:00+00:00,Lille at Clermont Foot,LILL @ CLE,Clermont Foot,3171,0,Lille,166,2,STATUS_FULL_TIME,Stade Gabriel-Montpied,2022-2023,0,12,28,2022
639762,2022-12-28 20:00:00+00:00,Lyon at Brest,LYON @ BRE,Brest,6997,2,Lyon,167,4,STATUS_FULL_TIME,Stade Francis-Le Blé,2022-2023,0,12,28,2022
639767,2022-12-28 20:00:00+00:00,Strasbourg at Paris Saint-Germain,STR @ PSG,Paris Saint-Germain,160,2,Strasbourg,180,1,STATUS_FULL_TIME,Parc des Princes,2022-2023,0,12,28,2022
639769,2022-12-29 16:00:00+00:00,Montpellier at Lorient,MON @ LOR,Lorient,273,0,Montpellier,274,2,STATUS_FULL_TIME,Stade du Moustoir - Yves Allainmat,2022-2023,0,12,29,2022
639768,2022-12-29 18:00:00+00:00,Stade Rennais at Stade de Reims,REN @ REIM,Stade de Reims,3243,3,Stade Rennais,169,1,STATUS_FULL_TIME,Stade Auguste-Delaune II,2022-2023,0,12,29,2022
639765,2022-12-29 20:00:00+00:00,Toulouse at Marseille,TOU @ OLM,Marseille,176,6,Toulouse,179,1,STATUS_FULL_TIME,Orange Vélodrome,2022-2023,0,12,29,2022
639766,2022-12-29 20:00:00+00:00,Lens at Nice,RCL @ NICE,Nice,2502,0,Lens,175,0,STATUS_FULL_TIME,Allianz Riviera,2022-2023,0,12,29,2022
639774,2023-01-01 14:00:00+00:00,AC Ajaccio at Toulouse,ACA @ TOU,Toulouse,179,2,AC Ajaccio,2503,0,STATUS_FULL_TIME,Stadium de Toulouse,2022-2023,0,1,1,2023
639772,2023-01-01 14:00:00+00:00,AJ Auxerre at Nantes,AUX @ NAN,Nantes,165,1,AJ Auxerre,172,0,STATUS_FULL_TIME,La Beaujoire-Louis-Fonteneau,2022-2023,0,1,1,2023
639818,2023-01-01 14:00:00+00:00,Lorient at Angers,LOR @ ANG,Angers,7868,1,Lorient,273,2,STATUS_FULL_TIME,Stade Raymond Kopa,2022-2023,0,1,1,2023
639779,2023-01-01 14:00:00+00:00,Brest at AS Monaco,BRE @ MON,AS Monaco,174,1,Brest,6997,0,STATUS_FULL_TIME,Stade Louis II,2022-2023,0,1,1,2023
639776,2023-01-01 16:00:00+00:00,Clermont Foot at Lyon,CLE @ LYON,Lyon,167,0,Clermont Foot,3171,1,STATUS_FULL_TIME,Groupama Stadium,2022-2023,0,1,1,2023
639778,2023-01-01 19:45:00+00:00,Paris Saint-Germain at Lens,PSG @ RCL,Lens,175,3,Paris Saint-Germain,160,1,STATUS_FULL_TIME,Stade Félix Bollaert-Delélis,2022-2023,0,1,1,2023
639816,2023-01-02 14:00:00+00:00,Troyes at Strasbourg,TRY @ STR,Strasbourg,180,2,Troyes,170,3,STATUS_FULL_TIME,Stade de la Meinau,2022-2023,0,1,2,2023
639777,2023-01-02 16:00:00+00:00,Stade de Reims at Lille,REIM @ LILL,Lille,166,1,Stade de Reims,3243,1,STATUS_FULL_TIME,Decathlon Arena - Stade Pierre-Mauroy,2022-2023,0,1,2,2023
639814,2023-01-02 18:00:00+00:00,Marseille at Montpellier,OLM @ MON,Montpellier,274,1,Marseille,176,2,STATUS_FULL_TIME,Stade de la Mosson,2022-2023,0,1,2,2023
639770,2023-01-02 20:00:00+00:00,Nice at Stade Rennais,NICE @ REN,Stade Rennais,169,2,Nice,2502,1,STATUS_FULL_TIME,Roazhon Park,2022-2023,0,1,2,2023
639787,2023-01-11 18:00:00+00:00,Toulouse at AJ Auxerre,TOU @ AUX,AJ Auxerre,172,0,Toulouse,179,5,STATUS_FULL_TIME,Stade de l'Abbé-Deschamps,2022-2023,0,1,11,2023
639786,2023-01-11 18:00:00+00:00,Lille at Brest,LILL @ BRE,Brest,6997,0,Lille,166,0,STATUS_FULL_TIME,Stade Francis-Le Blé,2022-2023,0,1,11,2023
639785,2023-01-11 18:00:00+00:00,Stade Rennais at Clermont Foot,REN @ CLE,Clermont Foot,3171,2,Stade Rennais,169,1,STATUS_FULL_TIME,Stade Gabriel-Montpied,2022-2023,0,1,11,2023
639788,2023-01-11 18:00:00+00:00,Stade de Reims at AC Ajaccio,REIM @ ACA,AC Ajaccio,2503,0,Stade de Reims,3243,1,STATUS_FULL_TIME,Stade Michel-Moretti,2022-2023,0,1,11,2023
639783,2023-01-11 18:00:00+00:00,Lyon at Nantes,LYON @ NAN,Nantes,165,0,Lyon,167,0,STATUS_FULL_TIME,La Beaujoire-Louis-Fonteneau,2022-2023,0,1,11,2023
639784,2023-01-11 20:00:00+00:00,AS Monaco at Lorient,MON @ LOR,Lorient,273,2,AS Monaco,174,2,STATUS_FULL_TIME,Stade du Moustoir - Yves Allainmat,2022-2023,0,1,11,2023
639780,2023-01-11 20:00:00+00:00,Lens at Strasbourg,RCL @ STR,Strasbourg,180,2,Lens,175,2,STATUS_FULL_TIME,Stade de la Meinau,2022-2023,0,1,11,2023
639782,2023-01-11 20:00:00+00:00,Montpellier at Nice,MON @ NICE,Nice,2502,6,Montpellier,274,1,STATUS_FULL_TIME,Allianz Riviera,2022-2023,0,1,11,2023
639789,2023-01-11 20:00:00+00:00,Marseille at Troyes,OLM @ TRY,Troyes,170,0,Marseille,176,2,STATUS_FULL_TIME,Stade de l'Aube,2022-2023,0,1,11,2023
639781,2023-01-11 20:00:00+00:00,Angers at Paris Saint-Germain,ANG @ PSG,Paris Saint-Germain,160,2,Angers,7868,0,STATUS_FULL_TIME,Parc des Princes,2022-2023,0,1,11,2023
639791,2023-01-14 16:00:00+00:00,AJ Auxerre at Lens,AUX @ RCL,Lens,175,1,AJ Auxerre,172,0,STATUS_FULL_TIME,Stade Félix Bollaert-Delélis,2022-2023,0,1,14,2023
639797,2023-01-14 18:00:00+00:00,Lorient at Marseille,LOR @ OLM,Marseille,176,3,Lorient,273,1,STATUS_FULL_TIME,Orange Vélodrome,2022-2023,0,1,14,2023
639798,2023-01-14 20:00:00+00:00,Strasbourg at Lyon,STR @ LYON,Lyon,167,1,Strasbourg,180,2,STATUS_FULL_TIME,Groupama Stadium,2022-2023,0,1,14,2023
639799,2023-01-15 12:00:00+00:00,Troyes at Lille,TRY @ LILL,Lille,166,5,Troyes,170,1,STATUS_FULL_TIME,Decathlon Arena - Stade Pierre-Mauroy,2022-2023,0,1,15,2023
639790,2023-01-15 14:00:00+00:00,Clermont Foot at Angers,CLE @ ANG,Angers,7868,1,Clermont Foot,3171,2,STATUS_FULL_TIME,Stade Raymond Kopa,2022-2023,0,1,15,2023
639795,2023-01-15 14:00:00+00:00,Nantes at Montpellier,NAN @ MON,Montpellier,274,0,Nantes,165,3,STATUS_FULL_TIME,Stade de la Mosson,2022-2023,0,1,15,2023
639794,2023-01-15 14:00:00+00:00,Nice at Stade de Reims,NICE @ REIM,Stade de Reims,3243,0,Nice,2502,0,STATUS_FULL_TIME,Stade Auguste-Delaune II,2022-2023,0,1,15,2023
639792,2023-01-15 14:00:00+00:00,Brest at Toulouse,BRE @ TOU,Toulouse,179,1,Brest,6997,1,STATUS_FULL_TIME,Stadium de Toulouse,2022-2023,0,1,15,2023
639796,2023-01-15 16:05:00+00:00,AC Ajaccio at AS Monaco,ACA @ MON,AS Monaco,174,7,AC Ajaccio,2503,1,STATUS_FULL_TIME,Stade Louis II,2022-2023,0,1,15,2023
639793,2023-01-15 19:45:00+00:00,Paris Saint-Germain at Stade Rennais,PSG @ REN,Stade Rennais,169,1,Paris Saint-Germain,160,0,STATUS_FULL_TIME,Roazhon Park,2022-2023,0,1,15,2023
