game_id,date,month,day,year,home_id,home_name,home_score,away_id,away_name,away_score,venue_full_name,is_postseason,season,home_win_pct,home_point_diff,home_recent_win_pct,home_recent_point_diff,away_win_pct,away_point_diff,away_recent_win_pct,away_recent_point_diff,home_playoff_wins,away_playoff_wins,playoff_wins,home_win_badness,away_win_badness,home_point_diff_badness,away_point_diff_badness,home_badness,away_badness,team_badness,total_points,scoring_mean,scoring_std,ideal_scoring,scoring_badness,actual_margin,team_quality,competitiveness,uncompetitiveness,scoring_entertainment,team_quality_weight,competitiveness_weight,scoring_weight,actual_watchability,uncompetitiveness_weight,team_weight,actual_slop,slop_percentile,watchability_percentile
677602,2023-09-03 15:30:00+00:00,9,3,2023,598,1. FC Union Berlin,0,11420,RB Leipzig,3,Stadion An der Alten Försterei,0,2023-2024,0.5588235294117647,0.5,0.5,0.6,0.6176470588235294,0.7647058823529411,0.8,1.0,0,0,0,0.4411764705882353,0.38235294117647056,0.41666666666666663,0.37254901960784315,0.2078559738134206,0.07528641571194762,0.14157119476268412,3,3.1685761047463177,1.7600468795969322,3.608587824645551,0.05802982976030657,3,0.9247135842880524,0.2193126022913257,0.7806873977086743,0.40098199672667756,0.30613747954173487,0.39019830119387877,0.12123567921440262,0.4904287758115133,0.2641571194762684,0.614607201309329,0.3002700958149455,0.16693944353518822,0.2864157119476268
677614,2023-09-15 18:30:00+00:00,9,15,2023,132,Bayern Munich,2,131,Bayer Leverkusen,2,Allianz Arena,0,2023-2024,0.6176470588235294,1.3823529411764706,0.7,1.3,0.5,0.6176470588235294,0.4,0.6,0,0,0,0.38235294117647056,0.5,0.26960784313725483,0.3970588235294118,0.06535947712418301,0.28431372549019607,0.17483660130718953,4,3.168300653594771,1.7586191915859155,3.60795545149125,0.02454215262789239,0,0.934640522875817,1.0,0.0,0.6094771241830066,0.15,0.4822222222222222,0.12622549019607843,0.8465704429920116,0.26748366013071895,0.6062908496732027,0.10909967680643361,0.004901960784313725,0.8088235294117647
677612,2023-09-16 13:30:00+00:00,9,16,2023,122,FC Cologne,1,7911,TSG Hoffenheim,3,RheinEnergieStadion,0,2023-2024,0.2647058823529412,-0.2647058823529412,0.3,0.2,0.29411764705882354,-0.2647058823529412,0.4,0.2,0,0,0,0.7352941176470589,0.7058823529411764,0.5441176470588236,0.5441176470588236,0.5925324675324676,0.5081168831168831,0.5503246753246753,4,3.175324675324675,1.7572451347265745,3.6146359590063186,0.02375945981984562,2,0.4918831168831169,0.4383116883116883,0.5616883116883117,0.6071428571428571,0.2623376623376623,0.25518805869455224,0.18254870129870132,0.5338221881003126,0.30503246753246754,0.5124188311688311,0.45766715712533956,0.5227272727272727,0.37987012987012986
677615,2023-09-16 13:30:00+00:00,9,16,2023,11420,RB Leipzig,3,3841,FC Augsburg,0,Red Bull Arena,0,2023-2024,0.6470588235294118,0.8823529411764706,0.8,1.2,0.23529411764705882,-0.5588235294117647,0.1,-0.8,0,0,0,0.3529411764705882,0.7647058823529411,0.3529411764705882,0.5931372549019607,0.05365853658536585,0.8569105691056911,0.4552845528455285,3,3.175609756097561,1.7586612775504769,3.6152750754851803,0.05936395490130941,3,0.9463414634146341,0.21951219512195122,0.7804878048780488,0.3983739837398374,0.3060975609756098,0.39772456870910167,0.16829268292682928,0.4949677650256574,0.29552845528455285,0.5361788617886178,0.4847608279181852,0.5853658536585366,0.2910569105691057
677619,2023-09-16 13:30:00+00:00,9,16,2023,138,VfL Wolfsburg,2,598,1. FC Union Berlin,1,Volkswagen Arena,0,2023-2024,0.4411764705882353,0.35294117647058826,0.5,0.0,0.5294117647058824,0.38235294117647056,0.5,0.4,0,0,0,0.5588235294117647,0.47058823529411764,0.4411764705882353,0.4362745098039216,0.3225283630470016,0.2576985413290113,0.29011345218800644,3,3.1766612641815235,1.7561320775238225,3.6156942835624792,0.05960855302238888,1,0.7423014586709886,0.7601296596434359,0.23987034035656407,0.39708265802269044,0.19797406807131282,0.37787510277418046,0.14351701782820098,0.6026134514110308,0.27901134521880067,0.5774716369529983,0.24301367824489745,0.07455429497568881,0.546191247974068
677616,2023-09-16 13:30:00+00:00,9,16,2023,126,SC Freiburg,2,124,Borussia Dortmund,4,Europa-Park Stadion,0,2023-2024,0.5,0.029411764705882353,0.6,0.1,0.6176470588235294,1.1176470588235294,0.5,1.7,0,0,0,0.5,0.38235294117647056,0.4950980392156863,0.31372549019607854,0.2626427406199021,0.09787928221859707,0.1802610114192496,6,3.169657422512235,1.7575028835586224,3.6090331434018905,0.6036233853181302,2,0.9021207177814029,0.4355628058727569,0.564437194127243,0.8988580750407831,0.2628874388254486,0.40619351250369246,0.12703915171288743,0.7115282501249629,0.26802610114192493,0.6049347471451876,0.33701385266932893,0.24469820554649266,0.7226753670473083
677613,2023-09-16 13:30:00+00:00,9,16,2023,2950,Mainz,1,134,VfB Stuttgart,3,MEWA ARENA,0,2023-2024,0.29411764705882354,-0.29411764705882354,0.1,-1.5,0.2647058823529412,-0.14705882352941177,0.4,0.9,0,0,0,0.7058823529411764,0.7352941176470589,0.5490196078431373,0.5245098039215685,0.8566775244299675,0.4576547231270358,0.6571661237785016,4,3.1742671009771986,1.7597796744950216,3.614212019600954,0.023743417633703467,2,0.5423452768729642,0.4364820846905538,0.5635179153094463,0.6074918566775245,0.26270358306188923,0.2736642563846831,0.19857491856677523,0.5435783546533106,0.31571661237785015,0.4857084690553746,0.5018179663543471,0.6237785016286646,0.38762214983713356
677618,2023-09-16 16:30:00+00:00,9,16,2023,121,VfL Bochum,1,125,Eintracht Frankfurt,1,Vonovia Ruhrstadion,0,2023-2024,0.29411764705882354,-0.8235294117647058,0.2,-0.7,0.4117647058823529,0.35294117647058826,0.3,-0.1,0,0,0,0.7058823529411764,0.5882352941176471,0.6372549019607843,0.4411764705882353,0.7799352750809061,0.47572815533980584,0.627831715210356,2,3.176375404530744,1.754722768697566,3.6150560967051355,0.34529657840401484,0,0.5242718446601942,1.0,0.0,0.1553398058252427,0.15,0.3078155339805825,0.1941747572815534,0.47067914035253083,0.31278317152103563,0.49304207119741095,0.3765953285324874,0.343042071197411,0.23948220064724918
677611,2023-09-17 13:30:00+00:00,9,17,2023,6418,1. FC Heidenheim 1846,4,137,Werder Bremen,2,Voith-Arena,0,2023-2024,0.0,-1.0,0.0,-1.0,0.29411764705882354,-0.4411764705882353,0.2,-0.4,0,0,0,1.0,0.7058823529411764,0.6666666666666667,0.5735294117647058,0.9499192245557351,0.7253634894991923,0.8376413570274637,6,3.1744749596122777,1.7539399496173953,3.6129599470166265,0.6039062929265278,2,0.27463651050080773,0.4378029079159935,0.5621970920840065,0.8982229402261712,0.2624394184168013,0.17503659036279787,0.22564620355411955,0.6539789276861345,0.3337641357027464,0.44058966074313405,0.6929665101524773,0.8061389337641357,0.6462035541195477
677617,2023-09-17 15:30:00+00:00,9,17,2023,3812,SV Darmstadt 98,3,268,Borussia Mönchengladbach,3,Merck-Stadion am Böllenfalltor,0,2023-2024,0.0,-2.6666666666666665,0.0,-2.6666666666666665,0.2647058823529412,-0.29411764705882354,0.2,-0.5,0,0,0,1.0,0.7352941176470589,0.9444444444444444,0.5490196078431373,0.9838709677419355,0.7387096774193549,0.8612903225806452,6,3.1790322580645163,1.7561925603803927,3.6180803981596146,0.6013898756561007,0,0.2612903225806451,1.0,0.0,0.896774193548387,0.15,0.19604838709677416,0.22919354838709677,0.8216888657648282,0.3361290322580645,0.43467741935483867,0.512218134300348,0.646774193548387,0.7983870967741935
