game_id,date,month,day,year,home_id,home_name,home_score,away_id,away_name,away_score,venue_full_name,is_postseason,season,season_type,home_win_pct,home_point_diff,home_recent_win_pct,home_recent_point_diff,away_win_pct,away_point_diff,away_recent_win_pct,away_recent_point_diff,home_playoff_wins,away_playoff_wins,playoff_wins,home_win_badness,away_win_badness,home_point_diff_badness,away_point_diff_badness,home_badness,away_badness,team_badness,total_points,scoring_mean,scoring_std,ideal_scoring,scoring_badness,actual_margin,team_quality,competitiveness,uncompetitiveness,scoring_entertainment,team_quality_weight,competitiveness_weight,scoring_weight,actual_watchability,uncompetitiveness_weight,team_weight,actual_slop,slop_percentile,watchability_percentile
401227162,2021-04-10 23:05:00+00:00,4,10,2021,1,Orioles,4,2,Red Sox,6,Oriole Park at Camden Yards,0,2021,2,0.3950617283950617,-0.47530864197530864,0.4,-1.1,0.4691358024691358,-0.19753086419753085,0.6,1.5,0,0,0,0.6049382716049383,0.5308641975308642,0.5475308641975308,0.519753086419753,0.7951698657294765,0.30251419302514193,0.5488420293773092,10,9.395332071731099,4.666207559526569,10.561883961612741,0.007223735138586873,2,0.6974858069748581,0.7200144183112553,0.27998558168874466,0.5678111201225556,0.20599711633774892,0.35630315939198987,0.18232630440659636,0.6487542476906454,0.30488420293773094,0.5127894926556726,0.3681206836315607,0.32278994322789945,0.740920969631432
401227173,2021-04-10 23:05:00+00:00,4,10,2021,13,Rangers,4,25,Padres,7,Globe Life Field,0,2021,2,0.43209876543209874,-0.8580246913580247,0.4,-1.3,0.5,0.2037037037037037,0.5,0.3,0,0,0,0.5679012345679013,0.5,0.5858024691358025,0.47962962962962963,0.8098756532708596,0.4392683366372319,0.6245719949540458,11,9.395386556136241,4.666000838760252,10.561886765826305,0.004398415620296414,3,0.5607316633627681,0.5463146512885204,0.4536853487114796,0.6369616147053523,0.24073706974229592,0.2887976759323163,0.19368579924310686,0.592431607227438,0.31245719949540457,0.4938570012614885,0.45105841665521607,0.5438817805009911,0.5971346188502433
401227161,2021-04-10 23:07:00+00:00,4,10,2021,14,Blue Jays,15,3,Angels,1,TD Ballpark,0,2021,2,0.5123456790123457,0.037037037037037035,0.4,-0.1,0.4074074074074074,-0.6111111111111112,0.6,-0.1,0,0,0,0.48765432098765427,0.5925925925925926,0.49629629629629624,0.5611111111111111,0.5673484097666457,0.5423912064149924,0.554869808090819,16,9.395531128930534,4.665815475899645,10.561984997905444,0.4929759749311944,14,0.4576087935850076,0.007748445805928462,0.9922515541940715,0.8991801063158843,0.3484503108388143,0.21423240252498704,0.18323047121362285,0.5543408988194206,0.3054869808090819,0.5112825479772953,0.6771434009538506,0.9507162807460131,0.4904045409496351
401227172,2021-04-10 23:20:00+00:00,4,10,2021,15,Braves,5,22,Phillies,4,Truist Park,0,2021,2,0.5432098765432098,0.6111111111111112,0.4,-1.0,0.5,0.17901234567901234,0.6,0.0,0,0,0,0.45679012345679015,0.5,0.4388888888888889,0.48209876543209873,0.5691891891891891,0.3736936936936937,0.4714414414414414,9,9.396126126126125,4.666026390043807,10.562632723637076,0.05453423924125256,1,0.6263063063063063,0.983063063063063,0.016936936936936986,0.46135135135135136,0.15338738738738739,0.34978067040012983,0.17071621621621622,0.6691380332066178,0.29714414414414414,0.5321396396396396,0.26521526936788686,0.1109009009009009,0.7787387387387388
401227164,2021-04-11 00:10:00+00:00,4,11,2021,29,Diamondbacks,8,17,Reds,3,Chase Field,0,2021,2,0.41975308641975306,-0.6851851851851852,0.3,-2.4,0.4444444444444444,-0.36419753086419754,0.6,2.3,0,0,0,0.5802469135802469,0.5555555555555556,0.5685185185185185,0.5364197530864198,0.9135213043869922,0.271416989460409,0.5924691469237006,11,9.396090442302496,4.665817718712542,10.56254487198063,0.004385583959480299,5,0.728583010539591,0.2899738762273669,0.7100261237726331,0.636879560399964,0.2920052247545266,0.32871595992187136,0.18887037203855508,0.5496240119936024,0.3092469146923701,0.5018827132690749,0.517751717987984,0.7138996486802991,0.47770471128727143
401227175,2021-04-11 01:10:00+00:00,4,11,2021,19,Dodgers,9,20,Nationals,5,Dodger Stadium,0,2021,2,0.6481481481481481,1.8148148148148149,0.8,2.6,0.49382716049382713,0.2037037037037037,0.3,0.2,0,0,0,0.35185185185185186,0.5061728395061729,0.31851851851851853,0.47962962962962963,0.012610340479192938,0.6415961088092236,0.32710322464420827,14,9.396234912628355,4.66563239337013,10.562643010970888,0.2376829644423457,4,0.987389659520807,0.4053323725454873,0.5946676274545126,0.8216537560799856,0.26893352549090255,0.434030386127217,0.14906548369663125,0.68552956604425,0.28271032246442085,0.568224193838948,0.38941696890344035,0.37957124842370743,0.8045397225725095
401227177,2021-04-11 17:05:00+00:00,4,11,2021,1,Orioles,9,2,Red Sox,14,Oriole Park at Camden Yards,0,2021,2,0.3950617283950617,-0.4691358024691358,0.4,-1.0,0.4691358024691358,-0.2037037037037037,0.6,1.2,0,0,0,0.6049382716049383,0.5308641975308642,0.5469135802469136,0.5203703703703704,0.7880752949653247,0.32973070341349187,0.5589029991894083,23,9.396649554174548,4.665626839260298,10.563056263989623,0.9713572192010578,5,0.6702692965865081,0.2900117085472395,0.7099882914527604,0.9888318472484914,0.2919976582905521,0.3080763499505409,0.18383544987841127,0.6805223708331145,0.30589029991894084,0.5102742502026478,0.6809422316432767,0.9531658110420607,0.796271278032964
401227178,2021-04-11 17:05:00+00:00,4,11,2021,23,Pirates,7,16,Cubs,1,PNC Park,0,2021,2,0.345679012345679,-1.2407407407407407,0.2,-2.3,0.5061728395061729,0.37037037037037035,0.5,-0.3,0,0,0,0.654320987654321,0.49382716049382713,0.624074074074074,0.462962962962963,0.97289265129683,0.4721721902017291,0.7225324207492796,8,9.397874639769453,4.6672024290842735,10.564675247040523,0.14013572243862515,6,0.5278278097982709,0.20569164265129683,0.7943083573487032,0.3814841498559078,0.30886167146974064,0.2515148479609082,0.20837986311239193,0.3824696715524708,0.32225324207492795,0.4693668948126802,0.6243027047503251,0.9039985590778098,0.10581772334293948
401227185,2021-04-11 17:10:00+00:00,4,11,2021,30,Rays,4,10,Yankees,8,Tropicana Field,0,2021,2,0.5679012345679012,0.4444444444444444,0.6,0.0,0.5370370370370371,0.9074074074074074,0.3,-0.6,0,0,0,0.4320987654320988,0.4629629629629629,0.4555555555555555,0.4092592592592592,0.290049527239982,0.6090950022512381,0.4495722647456101,12,9.397748761819,4.667011117416259,10.564501541173065,0.046202593480642706,4,0.709950472760018,0.4054930211616389,0.5945069788383611,0.7138226024313372,0.26890139576767225,0.332631760277698,0.1674358397118415,0.6102211699947007,0.294957226474561,0.5376069338135975,0.4247832664117521,0.47591175146330483,0.6517784781629896
401227181,2021-04-11 17:10:00+00:00,4,11,2021,5,Indians,5,6,Tigers,2,Progressive Field,0,2021,2,0.49382716049382713,0.35185185185185186,0.4,1.0,0.36419753086419754,-1.271604938271605,0.4,-2.4,0,0,0,0.5061728395061729,0.6358024691358024,0.4648148148148148,0.6271604938271605,0.4520979650639294,0.9200432198811453,0.6860705924725374,7,9.397983072213218,4.6668663079735495,10.564699649206606,0.25302182106380644,3,0.5479020349360706,0.5465514136502791,0.45344858634972085,0.28516117414010445,0.24068971726994418,0.2839448528008459,0.20291058887088062,0.4226206107216417,0.31860705924725374,0.4784823518818656,0.5240853979691932,0.728435080136863,0.16792724653340538
