game_id,date,month,day,year,home_id,home_name,home_score,away_id,away_name,away_score,venue_full_name,is_postseason,season,season_type,home_win_pct,home_point_diff,home_recent_win_pct,home_recent_point_diff,away_win_pct,away_point_diff,away_recent_win_pct,away_recent_point_diff,home_playoff_wins,away_playoff_wins,playoff_wins,home_win_badness,away_win_badness,home_point_diff_badness,away_point_diff_badness,home_badness,away_badness,team_badness,total_points,scoring_mean,scoring_std,ideal_scoring,scoring_badness,actual_margin,team_quality,competitiveness,uncompetitiveness,scoring_entertainment,team_quality_weight,competitiveness_weight,scoring_weight,actual_watchability,uncompetitiveness_weight,team_weight,actual_slop,slop_percentile,watchability_percentile
401128033,2019-12-29 21:25:00+00:00,12,29,2019,19,Giants,17,21,Eagles,34,MetLife Stadium,0,2019,2,0.35294117647058826,-5.235294117647059,0.2,-6.5,0.47058823529411764,-0.17647058823529413,0.5,-1.6,0,1,1,0.6470588235294117,0.5294117647058824,0.5872549019607842,0.5029411764705882,0.8436507936507937,0.5111111111111111,0.6773809523809524,51,44.147619047619045,14.229552944883183,47.70500728383984,0.026453778008281748,17,0.48888888888888893,0.22857142857142856,0.7714285714285715,0.6944444444444444,0.30428571428571427,0.23963492063492065,0.20160714285714287,0.5202573822121441,0.31773809523809526,0.48065476190476186,0.5760318958854735,0.7452380952380953,0.40793650793650793
401127980,2019-12-29 21:25:00+00:00,12,29,2019,6,Cowboys,47,28,,16,AT&T Stadium,0,2019,2,0.47058823529411764,6.705882352941177,0.4,4.1,,,,,1,0,1,0.5294117647058824,,0.3882352941176471,,0.44241461477362987,0.0,0.22120730738681493,63,44.132644956314536,14.225272755558272,47.688963145204106,0.4396755443190724,31,1.0,0.03971405877680699,0.960285941223193,0.8943606036536934,0.3420571882446386,0.39476568705321685,0.13318109610802226,0.59311018805979,0.2721207307386815,0.5946981731532963,0.45142176455914174,0.4853057982525814,0.5758538522637013
401128036,2019-12-29 21:25:00+00:00,12,29,2019,7,Broncos,16,13,Raiders,15,Empower Field at Mile High,0,2019,2,0.4117647058823529,-1.5294117647058822,0.5,-1.9,0.47058823529411764,-6.235294117647059,0.4,-8.5,0,0,0,0.5882352941176471,0.5294117647058824,0.5254901960784314,0.6039215686274509,0.5596184419713831,0.7289348171701113,0.6442766295707472,31,44.14308426073132,14.22610474975107,47.69961044816909,0.4979153008199252,1,0.4403815580286169,0.9960254372019078,0.003974562798092163,0.16375198728139906,0.15079491255961844,0.27190763849044974,0.19664149443561207,0.43176782755981563,0.3144276629570747,0.48893084260731323,0.41416723671569294,0.40063593004769477,0.23767885532591415
401127988,2019-12-29 21:25:00+00:00,12,29,2019,30,Jaguars,38,11,Colts,20,EverBank Stadium,0,2019,2,0.29411764705882354,-8.764705882352942,0.3,-10.8,0.47058823529411764,0.17647058823529413,0.4,0.8,0,1,1,0.7058823529411764,0.5294117647058824,0.6460784313725491,0.4970588235294118,0.8797770700636943,0.5589171974522293,0.7193471337579618,58,44.1234076433121,14.228747955414583,47.68059463216574,0.2312535537595971,18,0.44108280254777066,0.20063694267515925,0.7993630573248407,0.8423566878980892,0.30987261146496814,0.22121440017850622,0.20790207006369427,0.5760552526096975,0.32193471337579616,0.47016321656050963,0.6436313715105052,0.839171974522293,0.535031847133758
401127950,2019-12-29 21:25:00+00:00,12,29,2019,33,Ravens,28,23,Steelers,10,M&T Bank Stadium,0,2019,2,0.8823529411764706,15.0,1.0,19.3,0.5294117647058824,0.5882352941176471,0.7,1.9,0,0,0,0.11764705882352944,0.47058823529411764,0.25,0.4901960784313725,0.0031872509960159364,0.3203187250996016,0.16175298804780874,38,44.12828685258964,14.233368979877225,47.68662909755894,0.20672029582983587,18,0.9968127490039841,0.2,0.8,0.33386454183266934,0.31000000000000005,0.4129003984063745,0.12426294820717132,0.484105763400581,0.26617529880478086,0.6095617529880478,0.33722634740337576,0.23187250996015937,0.34820717131474105
401127984,2019-12-29 21:25:00+00:00,12,29,2019,34,Texans,14,10,Titans,35,Reliant Stadium,0,2019,2,0.5882352941176471,-1.8823529411764706,0.7,-0.7,0.5294117647058824,2.4705882352941178,0.6,2.8,0,0,0,0.4117647058823529,0.47058823529411764,0.5313725490196078,0.45882352941176474,0.33253588516746413,0.3437001594896332,0.33811802232854865,49,44.1244019138756,14.238381895270235,47.68399738769316,0.004262212095320295,21,0.6674641148325359,0.14114832535885166,0.8588516746411483,0.6395534290271132,0.3217703349282297,0.29416994803232527,0.1507177033492823,0.5019184563016624,0.28381180223285485,0.5654704944178628,0.43559039770651836,0.45055821371610844,0.3748006379585327
401128038,2019-12-29 21:25:00+00:00,12,29,2019,14,Rams,31,22,Cardinals,24,Los Angeles Memorial Coliseum,0,2019,2,0.5882352941176471,2.2941176470588234,0.5,1.1,0.29411764705882354,-5.764705882352941,0.4,-3.6,2,0,2,0.4117647058823529,0.7058823529411764,0.46176470588235285,0.596078431372549,0.3850437549721559,0.7748607796340493,0.5799522673031026,55,44.13444709626094,14.22846675768223,47.6915637856815,0.12358678547638424,7,0.6149562450278441,0.6062052505966588,0.39379474940334125,0.7796340493237868,0.22875894988066825,0.3142638551082909,0.1869928400954654,0.6874601248696055,0.30799522673031027,0.5050119331742242,0.43727956280170016,0.45425616547334924,0.7175815433571997
401128040,2019-12-30 01:20:00+00:00,12,30,2019,26,Seahawks,21,25,49ers,26,Lumen Field,0,2019,2,0.7647058823529411,1.2941176470588236,0.7,-0.3,0.7647058823529411,10.058823529411764,0.7,8.1,0,0,0,0.23529411764705888,0.23529411764705888,0.4784313725490196,0.3323529411764705,0.20380650277557494,0.08326724821570182,0.14353687549563837,47,44.15305313243458,14.225214053831797,47.70935664589253,0.00124254381857547,5,0.9167327517842981,0.7129262490087233,0.28707375099127674,0.5765265662172878,0.20741475019825534,0.4425529535173739,0.12153053132434576,0.7074544296907532,0.26435368754956384,0.6141157811260904,0.16418827209909687,0.0190325138778747,0.7446471054718478
401131037,2020-01-04 21:35:00+00:00,1,4,2020,34,Texans,22,2,Bills,19,Reliant Stadium,1,2020,3,0.5882352941176471,-1.1176470588235294,0.6,-3.5,0.6470588235294118,3.4705882352941178,0.5,2.5,0,0,0,0.4117647058823529,0.3529411764705882,0.5186274509803921,0.442156862745098,0.40649762282091917,0.3335974643423138,0.3700475435816165,41,44.15530903328051,14.21979831430482,47.710258611856716,0.1053678708099578,3,0.6664025356576861,0.893026941362916,0.10697305863708395,0.41362916006339145,0.1713946117274168,0.3589529047294938,0.1555071315372425,0.629034380746743,0.28700475435816164,0.5574881141045959,0.25338433896327445,0.08399366085578447,0.6378763866877971
401131036,2020-01-05 01:25:00+00:00,1,5,2020,17,Patriots,13,10,Titans,20,Gillette Stadium,1,2020,3,0.7058823529411765,11.352941176470589,0.6,5.3,0.5882352941176471,4.411764705882353,0.7,6.5,0,0,0,0.2941176470588235,0.4117647058823529,0.3107843137254902,0.42647058823529405,0.14885193982581155,0.2161520190023753,0.1825019794140934,33,44.15281076801267,14.214440647363228,47.70642092985348,0.41445384675204555,7,0.8511480601741884,0.6057007125890737,0.39429928741092635,0.19239904988123516,0.22885985748218526,0.4052912324650241,0.12737529691211402,0.5106677947521145,0.26825019794140936,0.6043745051464766,0.2688615871791924,0.10451306413301663,0.3847980997624703
401131038,2020-01-05 18:05:00+00:00,1,5,2020,18,Saints,20,16,Vikings,26,Caesars Superdome,1,2020,3,0.7647058823529411,6.705882352941177,0.8,11.1,0.5882352941176471,5.882352941176471,0.6,4.7,0,0,0,0.23529411764705888,0.4117647058823529,0.3882352941176471,0.4019607843137255,0.0625,0.26582278481012656,0.16416139240506328,46,44.14398734177215,14.212274709485886,47.69705601914362,0.007103755872477691,6,0.9375,0.6708860759493671,0.3291139240506329,0.555379746835443,0.21582278481012657,0.44600079113924046,0.12462420886075949,0.6893659181721679,0.26641613924050633,0.6089596518987341,0.18853422534560918,0.03164556962025317,0.7207278481012658
